# Loss = 157.95852962517742

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
89.235	38.723	1159.0	10.395	98.661	807.68	0.34434	20.657	76.649	10.771	0.14848	0.014339	0.71198

# t0	TI	IA	v0	w0
-213.0	544.7	0.05164	0.4784	0.9317
-213.0	546.3	0.108	0.4752	0.9685
-97.08	487.7	0.06956	0.9135	0.8428
-96.85	488.8	0.1021	0.8394	0.9631
-150.8	439.9	0.05568	0.868	0.9322
-149.2	438.6	0.06307	0.9086	0.9706
-149.1	357.8	0.05763	0.7007	0.8735
-150.0	358.2	0.06419	0.9158	0.969
-131.3	337.3	0.05057	0.87	0.8115
-132.9	338.3	0.05987	0.754	0.9632
-127.6	320.1	0.05384	0.707	0.8094
-128.8	320.4	0.05931	0.8242	0.9398
-119.7	313.9	0.05676	0.8809	0.7749
-120.6	314.0	0.05413	0.6373	0.9384
207.1	290.4	0.06743	0.6402	0.06002
-82.82	289.3	0.04495	0.5949	0.8356
-103.2	277.9	0.03555	0.8545	0.7084
-103.6	278.4	0.04635	0.632	0.8725
-105.5	275.8	0.03401	0.9019	0.6744
-107.2	276.7	0.03989	0.4389	0.8801
-118.0	264.8	0.0275	0.9368	0.7208
-118.6	266.4	0.04219	0.7157	0.8574
-90.44	260.3	0.03714	0.9516	0.6097
-93.05	261.8	0.04688	0.8066	0.83
-98.19	250.5	0.03305	0.86	0.6246
-101.0	252.5	0.04136	0.6959	0.8244
-109.2	237.6	0.0383	0.6106	0.7402
-110.0	238.6	0.05446	0.3484	0.8853
-102.1	232.8	0.04335	0.7579	0.6742
-103.7	233.9	0.05817	0.5533	0.8097
-97.79	224.7	0.05129	0.5375	0.6908
-98.41	225.4	0.07305	0.2744	0.868
-84.46	222.0	0.05779	0.4838	0.6577
-84.75	222.3	0.076	0.2783	0.7913
-83.58	209.0	0.07052	0.4835	0.5324
-84.59	209.6	0.1081	0.5526	0.7512
-81.15	205.7	0.08731	0.4422	0.5567
-80.9	205.6	0.1098	0.1884	0.6755
-86.49	194.3	0.1077	0.2816	0.6308
-87.93	194.3	0.1261	0.1424	0.7287
-74.25	184.3	0.1411	0.3226	0.6047
-76.6	184.4	0.1411	0.3389	0.806
-80.92	172.5	0.1448	0.1983	0.6835
-84.79	173.5	0.1535	0.3961	0.8232
-54.96	161.5	0.1591	0.08407	0.6002
-55.65	161.2	0.1624	0.1469	0.7615
-68.66	159.4	0.1645	0.1115	0.7032
-69.08	159.9	0.1685	0.2655	0.7733
-72.57	144.7	0.1848	0.1023	0.6582
-74.2	145.2	0.1873	0.1241	0.7576
-49.56	138.4	0.1955	0.05778	0.5758
-49.07	138.3	0.1913	0.03224	0.6993
-56.82	116.4	0.2266	0.1384	0.5314
-53.54	116.3	0.2262	0.02861	0.5049
-51.07	131.0	0.1968	0.04277	0.554
-50.32	131.2	0.2021	0.04006	0.579
-51.4	124.2	0.2111	0.03723	0.5444
-50.53	124.2	0.2062	0.06367	0.6003
64.12	187.6	0.1534	0.6916	0.8972
66.78	186.6	0.1668	0.8979	0.9743
-64.2	118.5	0.2248	0.04922	0.6695
-64.76	118.4	0.2223	0.07974	0.6374

# Loss (initial) = 27306.481911514016
# Loss (final) = 157.95852962517742
# Loss (resample) = 18439.42158505396
