# Loss = 231.00619021166457

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
36.895	53.824	1257.5	10.413	16.144	876.65	0.27995	51.243	34.546	9.6152	0.14724	0.023159	0.53504

# t0	TI	IA	v0	w0
-212.0	547.4	0.08037	0.4256	0.9118
-213.2	548.3	0.1417	0.2126	0.9447
-95.73	490.0	0.08238	0.8699	0.8679
-97.29	490.8	0.1665	0.394	0.9599
-149.1	440.2	0.08551	0.3337	0.9644
-149.8	440.8	0.1096	0.1314	0.9419
-146.3	357.5	0.07112	0.5466	0.9167
-147.6	358.9	0.1075	0.1641	0.9648
-129.5	337.9	0.08372	0.6582	0.8048
-130.6	338.8	0.09252	0.4575	0.9793
-125.4	320.2	0.07903	0.8489	0.763
-126.1	320.2	0.1019	0.9372	0.9322
-116.8	313.3	0.06677	0.8138	0.6417
-117.6	313.7	0.08506	0.6558	0.9297
209.4	289.4	0.06621	0.01733	0.4963
-80.7	289.4	0.07957	0.5415	0.8367
-101.6	277.6	0.04841	0.5567	0.6361
-99.86	277.5	0.06674	0.7939	0.7636
-104.4	275.5	0.04271	0.6511	0.6577
-104.9	277.0	0.07275	0.8193	0.8363
-114.5	264.7	0.04714	0.8789	0.8737
-115.4	265.8	0.07445	0.8938	0.91
-89.85	260.0	0.05526	0.4492	0.5685
-89.35	260.8	0.07777	0.7908	0.7186
-97.55	251.5	0.06378	0.5175	0.7456
-97.62	252.1	0.08744	0.2343	0.9142
-104.7	237.0	0.07857	0.7535	0.828
-107.1	238.0	0.1017	0.8784	0.9168
-101.2	233.1	0.08151	0.2846	0.9013
-101.2	233.5	0.09762	0.2551	0.9306
-95.38	223.9	0.09376	0.7279	0.7952
-95.07	224.4	0.109	0.7729	0.8668
-83.1	221.9	0.1007	0.4389	0.7087
-81.51	221.7	0.1067	0.6161	0.7425
-83.89	209.2	0.1048	0.7156	0.6792
-85.31	209.0	0.1168	0.8542	0.7723
-79.5	205.1	0.1061	0.5522	0.6411
-80.68	205.6	0.1132	0.743	0.6232
-82.51	193.2	0.1123	0.7139	0.7387
-86.53	193.5	0.1278	0.64	0.7844
-72.67	183.0	0.1239	0.6126	0.6636
-76.7	183.2	0.1316	0.07532	0.942
-82.46	171.4	0.1362	0.9497	0.874
-84.63	172.1	0.138	0.9599	0.9094
-54.92	160.9	0.1372	0.4081	0.4809
-56.11	161.0	0.1426	0.4998	0.6703
-69.01	158.9	0.1388	0.6977	0.7533
-70.1	159.5	0.1474	0.5956	0.8639
-71.71	143.9	0.1554	0.842	0.777
-69.41	143.4	0.162	0.489	0.7779
-51.46	138.5	0.1605	0.5591	0.5229
-47.68	137.6	0.1625	0.3006	0.4012
-55.6	116.2	0.1864	0.6476	0.6206
-52.07	115.8	0.1854	0.2961	0.7508
-53.21	130.8	0.1645	0.4692	0.4064
-49.36	130.1	0.1661	0.4596	0.454
-54.39	124.4	0.1721	0.4628	0.5353
-53.81	125.3	0.1666	0.5396	0.5305
64.35	187.3	0.1425	0.8846	0.7456
64.37	187.1	0.1514	0.7185	0.9808
-63.08	118.4	0.1867	0.3399	0.4776
-61.16	117.5	0.1893	0.5998	0.6404

# Loss (initial) = 25853.66370559376
# Loss (final) = 231.00619021166457
# Loss (resample) = 18665.765236330637
