# Loss = 603.8231094665871

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
48.919	17.491	1250.3	6.1285	42.036	871.41	0.34847	8.152	47.441	9.7901	0.12592	0.045142	0.74528

# t0	TI	IA	v0	w0
-215.1	543.9	0.06651	0.5043	0.6895
-216.4	544.9	0.08238	0.3762	0.65
-98.34	487.1	0.06739	0.4075	0.4393
-100.8	488.1	0.08775	0.1138	0.5528
-150.6	441.3	0.08176	0.4096	0.7493
-152.3	441.3	0.1428	0.3967	0.7433
-148.1	359.4	0.1017	0.09429	0.7247
-149.9	360.2	0.1504	0.3879	0.9152
-130.6	339.0	0.09973	0.2993	0.8652
-132.0	340.5	0.1595	0.1792	0.8585
-126.5	321.5	0.1023	0.3997	0.9029
-128.3	322.5	0.161	0.3597	0.962
-118.6	314.8	0.09898	0.09318	0.8853
-120.0	315.9	0.1786	0.4026	0.9516
208.8	291.5	0.08557	0.05809	0.7441
-80.64	291.0	0.1778	0.2707	0.7473
-100.4	279.1	0.09706	0.5667	0.9414
-101.4	279.5	0.1462	0.1071	0.7637
-103.7	277.5	0.08986	0.4805	0.8824
-104.4	278.6	0.1952	0.3166	0.7998
-115.9	268.8	0.135	0.154	0.8384
-115.7	267.6	0.1632	0.6077	0.7831
-90.06	261.9	0.0967	0.2513	0.9622
-89.41	262.7	0.1711	0.3995	0.8649
-97.6	253.3	0.07738	0.6525	0.936
-97.18	254.4	0.1246	0.5254	0.9423
-105.7	238.9	0.0921	0.6243	0.7861
-107.7	239.7	0.1325	0.1231	0.9025
-99.23	233.6	0.09656	0.7217	0.7121
-99.33	233.5	0.1092	0.696	0.8553
-94.94	225.3	0.1087	0.7481	0.6773
-95.12	226.3	0.1248	0.4092	0.8774
-81.51	222.5	0.1032	0.7399	0.8803
-81.5	221.8	0.09486	0.722	0.863
-81.98	209.7	0.08281	0.5742	0.894
-83.63	210.1	0.1067	0.7625	0.9142
-77.84	205.7	0.107	0.6225	0.7264
-79.81	205.6	0.112	0.5713	0.8138
-84.41	194.0	0.1013	0.8746	0.767
-85.54	194.5	0.09646	0.691	0.788
-71.98	184.8	0.1024	0.6558	0.7434
-75.62	185.1	0.103	0.7901	0.9297
-81.75	171.7	0.08177	0.8114	0.7797
-80.9	172.0	0.1351	0.1212	0.8863
-54.18	160.6	0.08963	0.8258	0.7254
-54.22	161.0	0.07449	0.6407	0.8297
-67.44	159.0	0.1135	0.8193	0.9128
-69.03	159.0	0.07018	0.9757	0.8279
-70.81	144.0	0.09554	0.6866	0.8761
-69.46	143.2	0.103	0.9345	0.7909
-50.03	137.7	0.06456	0.9012	0.8224
-45.49	137.4	0.08895	0.9002	0.7227
-54.42	116.4	0.1483	0.6386	0.4934
-54.76	116.8	0.2014	0.6092	0.2561
-51.2	130.4	0.1036	0.6051	0.7282
-48.11	129.4	0.1051	0.4985	0.8004
-51.64	123.8	0.1116	0.4716	0.7825
-49.91	123.4	0.1059	0.7764	0.7865
64.86	187.1	0.1202	0.3709	0.7549
63.92	187.5	0.1001	0.498	0.9643
-60.49	118.6	0.1346	0.5364	0.6769
-61.85	118.8	0.1711	0.5744	0.8302

# Loss (initial) = 25632.833568934147
# Loss (final) = 603.8231094665871
# Loss (resample) = 15680.746478497367
