# Loss = 222.40513894445988

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
71.669	38.914	1279.5	7.6963	91.648	899.24	0.44458	4.705	74.967	9.7001	0.13818	0.045602	0.85271

# t0	TI	IA	v0	w0
-215.2	542.2	0.04204	0.2077	0.9331
-217.4	543.5	0.05788	0.2047	0.9147
-99.47	486.0	0.04723	0.08121	0.9179
-100.4	487.1	0.06873	0.06472	0.9151
-150.4	438.0	0.05346	0.06236	0.934
-150.4	438.7	0.08483	0.1137	0.8991
-146.8	356.6	0.06734	0.7723	0.944
-147.9	357.9	0.1211	0.2893	0.8725
-129.7	336.8	0.06727	0.4885	0.9332
-130.5	338.4	0.1396	0.2119	0.8641
-126.7	320.1	0.06393	0.1993	0.9193
-126.4	320.8	0.1433	0.2583	0.8745
-118.8	313.5	0.05835	0.9192	0.9393
-118.7	314.5	0.1103	0.1306	0.9103
207.3	289.0	0.04557	0.09083	0.05974
-79.84	289.2	0.0797	0.8401	0.953
-101.8	278.4	0.05649	0.8509	0.9197
-100.8	279.0	0.1064	0.9143	0.9573
-103.5	276.5	0.0563	0.8884	0.9054
-104.9	277.6	0.08541	0.609	0.9522
-116.3	267.2	0.0848	0.2394	0.9103
-115.3	266.7	0.08363	0.9287	0.9575
-90.22	261.4	0.05572	0.891	0.891
-89.92	262.3	0.09481	0.8939	0.9528
-98.35	252.7	0.05772	0.1924	0.9207
-96.99	252.9	0.08671	0.8963	0.9453
-106.0	238.8	0.09675	0.252	0.8924
-108.1	239.1	0.08493	0.4157	0.9493
-98.78	232.9	0.0597	0.9378	0.8798
-98.47	233.2	0.09654	0.9325	0.9305
-96.19	224.8	0.0611	0.7957	0.8785
-95.25	225.0	0.08148	0.9296	0.9314
-80.81	221.7	0.06639	0.91	0.8484
-81.3	221.8	0.07795	0.9494	0.9078
-84.16	209.1	0.05394	0.8503	0.8433
-83.61	209.6	0.0795	0.9481	0.9195
-79.31	205.3	0.07097	0.9498	0.8115
-81.64	205.9	0.06772	0.3814	0.8758
-87.37	194.0	0.056	0.8986	0.8317
-87.56	194.2	0.06922	0.4807	0.884
-75.36	184.1	0.05971	0.9481	0.8161
-76.0	184.1	0.08241	0.8769	0.9091
-83.56	172.0	0.04895	0.7062	0.8687
-79.02	172.0	0.09742	0.2254	0.8235
-55.85	160.6	0.05369	0.942	0.6879
-56.66	160.7	0.05329	0.6534	0.8573
-71.7	159.0	0.05161	0.8557	0.78
-70.69	159.1	0.05712	0.8581	0.8719
-72.37	144.0	0.06939	0.5576	0.7555
-70.74	143.9	0.07283	0.313	0.81
-52.38	138.2	0.07125	0.3534	0.6829
-50.39	138.1	0.07245	0.3429	0.6478
-59.26	116.8	0.1827	0.4832	0.5127
-53.21	115.9	0.1511	0.6383	0.381
-52.76	130.7	0.08444	0.4942	0.4159
-49.34	130.7	0.1549	0.8465	0.462
-54.44	124.2	0.1069	0.4844	0.5052
-51.12	124.1	0.1111	0.4396	0.4577
65.64	187.0	0.07774	0.494	0.9789
68.8	186.1	0.08426	0.7891	0.9683
-60.31	117.3	0.1355	0.3644	0.1882
-61.27	117.1	0.1551	0.4337	0.3093

# Loss (initial) = 27677.380310406774
# Loss (final) = 222.40513894445988
# Loss (resample) = 14456.944785255699
