# Loss = 287.2770889949806

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
24.387	22.998	1253.5	10.419	109.47	866.91	0.33453	17.937	24.211	10.272	0.14345	0.045271	0.39503

# t0	TI	IA	v0	w0
-212.3	546.4	0.08076	0.9729	0.8669
-214.0	546.8	0.06594	0.8123	0.9316
-96.48	488.9	0.08022	0.4885	0.8431
-98.24	489.4	0.08637	0.4858	0.8811
-148.6	439.5	0.0676	0.9609	0.8918
-150.1	440.1	0.09593	0.6965	0.9145
-147.2	357.7	0.09338	0.8011	0.9395
-148.4	359.0	0.09331	0.8791	0.9146
-130.1	338.0	0.1006	0.7638	0.9305
-130.9	339.1	0.1126	0.7701	0.9671
-124.6	319.0	0.06308	0.7867	0.9061
-127.6	320.5	0.08633	0.7823	0.9354
-118.4	314.2	0.07015	0.7862	0.9164
-117.5	314.2	0.09569	0.7585	0.942
209.3	290.7	0.09496	0.6853	0.1858
-78.77	289.1	0.09974	0.6033	0.9183
-99.89	278.5	0.07221	0.6885	0.8933
-99.88	278.7	0.08669	0.7883	0.9128
-102.1	276.6	0.06324	0.7329	0.8868
-104.1	277.7	0.1072	0.6974	0.9181
-114.9	266.6	0.1156	0.8305	0.8925
-114.3	266.7	0.09592	0.8773	0.9331
-87.16	261.2	0.09089	0.6984	0.8739
-88.23	261.4	0.1155	0.6926	0.9168
-96.7	252.4	0.08085	0.6043	0.8751
-95.78	252.6	0.07655	0.7668	0.9174
-106.3	238.5	0.08344	0.6134	0.9029
-106.2	239.0	0.1539	0.8413	0.9291
-98.89	233.6	0.08962	0.7902	0.8915
-97.92	232.9	0.09414	0.8229	0.895
-93.76	224.7	0.09377	0.87	0.8579
-93.71	224.6	0.09642	0.8397	0.9074
-80.48	222.2	0.08569	0.7132	0.8591
-82.03	222.2	0.07946	0.6832	0.8973
-81.67	208.9	0.07833	0.7516	0.854
-82.43	209.5	0.1103	0.787	0.8991
-78.18	205.5	0.1123	0.6899	0.8439
-80.01	205.8	0.09988	0.7296	0.8535
-85.44	194.3	0.07924	0.8183	0.8575
-86.36	194.6	0.09269	0.5975	0.8605
-72.73	184.0	0.09058	0.9638	0.8319
-74.25	184.1	0.1296	0.8273	0.9031
-81.29	172.4	0.07654	0.9026	0.8686
-81.4	172.5	0.08913	0.7012	0.9356
-55.73	161.4	0.08892	0.6366	0.8073
-55.34	161.2	0.07704	0.8952	0.8756
-67.92	159.2	0.08522	0.9437	0.8124
-69.67	159.7	0.09865	0.8092	0.8668
-73.08	144.4	0.06825	0.9539	0.775
-70.71	144.0	0.0658	0.6624	0.7703
-50.64	138.3	0.09905	0.8224	0.7217
-48.39	137.9	0.07737	0.4305	0.7292
-57.82	116.6	0.1708	0.7018	0.5441
-56.64	116.5	0.1614	0.7865	0.5456
-50.94	130.7	0.1072	0.6766	0.5843
-49.75	131.0	0.1672	0.9283	0.4929
-49.54	123.6	0.1712	0.6015	0.5826
-51.19	124.2	0.1259	0.6886	0.644
65.08	187.3	0.09989	0.9966	0.8542
66.5	186.8	0.0715	0.975	0.8504
-61.21	117.9	0.1782	0.5166	0.5299
-61.95	117.7	0.1718	0.5423	0.492

# Loss (initial) = 29130.699402014616
# Loss (final) = 287.2770889949806
# Loss (resample) = 16225.867320481519
