# Loss = 208.72751204582582

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
55.43	37.99	1243.3	7.1431	80.485	858.96	0.24401	32.2	49.781	9.3596	0.14546	0.031786	0.57424

# t0	TI	IA	v0	w0
-212.7	544.7	0.05155	0.4178	0.9527
-213.9	546.4	0.09102	0.3418	0.9549
-96.78	488.4	0.05415	0.05758	0.9678
-98.46	490.2	0.1113	0.4533	0.9607
-148.6	438.8	0.06332	0.2042	0.9563
-149.0	440.4	0.1292	0.02543	0.9633
-146.9	357.2	0.05628	0.3843	0.9521
-147.7	359.2	0.1102	0.5147	0.9861
-128.9	337.0	0.05649	0.4273	0.9354
-129.9	338.5	0.1369	0.06079	0.9613
-127.6	320.6	0.07024	0.07079	0.9318
-126.4	320.7	0.1186	0.2025	0.9704
-117.6	314.6	0.06079	0.4371	0.924
-118.3	314.6	0.08363	0.7214	0.9737
208.9	290.5	0.06387	0.6224	0.03082
-80.42	289.7	0.07492	0.764	0.9519
-99.61	278.4	0.0676	0.7884	0.8861
-101.3	279.2	0.08331	0.5491	0.9541
-103.3	276.6	0.06069	0.7453	0.881
-102.9	276.6	0.06994	0.8543	0.9368
-116.2	266.7	0.0603	0.2626	0.9392
-115.4	266.6	0.0891	0.7738	0.9481
-90.25	261.7	0.05168	0.9168	0.8688
-89.42	262.4	0.08293	0.7043	0.9385
-97.56	252.5	0.05946	0.7635	0.8721
-97.53	253.1	0.07009	0.5381	0.9365
-107.2	238.7	0.06811	0.2344	0.9284
-107.4	238.6	0.06678	0.2947	0.9504
-100.3	233.6	0.06012	0.2888	0.913
-100.4	233.5	0.05856	0.9081	0.9196
-96.09	224.3	0.03636	0.7084	0.8617
-97.21	225.2	0.05616	0.4779	0.9338
-81.7	221.4	0.04346	0.8946	0.8196
-81.25	221.4	0.05258	0.8249	0.879
-84.78	208.8	0.03825	0.7278	0.8462
-85.36	209.7	0.05571	0.873	0.8785
-81.32	205.3	0.04734	0.7801	0.8375
-80.42	205.3	0.06084	0.4103	0.8293
-85.01	193.8	0.07076	0.7034	0.8354
-86.74	193.9	0.1005	0.3996	0.8429
-72.51	183.9	0.125	0.7995	0.7073
-75.04	183.8	0.1307	0.7382	0.8436
-83.07	172.6	0.1437	0.7878	0.8022
-81.2	172.4	0.152	0.1586	0.8458
-54.82	161.1	0.156	0.8815	0.5523
-53.55	161.0	0.1598	0.7539	0.8057
-66.36	159.0	0.1627	0.8167	0.4388
-68.93	159.4	0.1609	0.1775	0.8636
-71.83	144.5	0.1867	0.5885	0.748
-72.3	144.8	0.1892	0.3553	0.7528
-50.36	138.4	0.1945	0.5018	0.6976
-47.25	138.2	0.194	0.2388	0.6951
-56.07	116.4	0.226	0.5859	0.7066
-53.71	116.4	0.2254	0.0839	0.6756
-53.04	131.2	0.1956	0.08434	0.6827
-50.43	131.1	0.2016	0.3833	0.6806
-52.02	124.2	0.2112	0.1058	0.6587
-52.16	124.7	0.2046	0.2437	0.7022
64.28	187.6	0.1562	0.9566	0.9683
67.05	186.8	0.1688	0.8856	0.9931
-62.78	118.4	0.2255	0.1533	0.648
-64.99	118.3	0.223	0.1257	0.7628

# Loss (initial) = 24446.43213714632
# Loss (final) = 208.72751204582582
# Loss (resample) = 17061.00542813616
