# Loss = 199.8641270794882

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
37.195	100.96	1249.6	13.809	31.335	843.42	0.33869	132.57	34.417	10.151	0.1203	0.037086	0.49289

# t0	TI	IA	v0	w0
-211.7	545.1	0.05985	0.9814	0.9465
-214.1	546.5	0.0571	0.918	0.9577
-96.13	487.8	0.06723	0.5768	0.5262
-96.95	488.2	0.06906	0.9289	0.9874
-151.0	438.7	0.03567	0.8498	0.9224
-150.6	438.8	0.05065	0.981	0.9528
-148.7	356.4	0.03888	0.9274	0.8625
-149.8	357.6	0.05467	0.8686	0.9826
-131.3	335.8	0.04026	0.5804	0.838
-131.4	337.9	0.08051	0.8885	0.9658
-127.3	318.2	0.04267	0.5834	0.8333
-126.7	319.5	0.076	0.8437	0.9421
-120.1	313.4	0.0488	0.5679	0.8204
-119.8	314.0	0.07905	0.839	0.9151
207.4	290.2	0.07799	0.1981	0.1123
-81.77	289.8	0.08639	0.5027	0.7377
-101.8	278.3	0.07437	0.6286	0.7593
-100.9	278.2	0.09558	0.5157	0.8664
-103.2	275.8	0.0674	0.5488	0.7006
-104.1	276.9	0.09316	0.6995	0.8433
-115.2	266.0	0.07479	0.7484	0.8393
-116.2	267.0	0.09486	0.7563	0.8985
-89.79	260.7	0.07632	0.31	0.723
-90.64	261.3	0.09587	0.6377	0.8312
-96.92	251.9	0.08272	0.4662	0.7629
-98.4	252.7	0.09893	0.6952	0.8468
-107.2	238.0	0.08871	0.8196	0.811
-107.0	238.4	0.1021	0.7086	0.8971
-98.95	232.6	0.09289	0.7245	0.7798
-101.5	233.9	0.1066	0.6243	0.8807
-94.33	224.1	0.09581	0.701	0.7572
-97.3	225.3	0.1075	0.7206	0.8479
-80.99	221.6	0.1029	0.6524	0.657
-81.76	221.7	0.1091	0.5636	0.7709
-79.57	208.1	0.1037	0.9218	0.3985
-82.77	209.1	0.1176	0.662	0.8154
-80.53	205.4	0.1092	0.6081	0.6691
-81.91	206.1	0.1165	0.6045	0.6958
-86.24	194.1	0.1132	0.5149	0.7599
-88.11	194.7	0.1273	0.6186	0.7441
-72.46	183.1	0.1238	0.773	0.5949
-74.68	183.5	0.1323	0.8471	0.7734
-82.3	172.6	0.1314	0.7497	0.733
-84.47	172.8	0.1417	0.8308	0.8394
-55.76	161.2	0.1418	0.3544	0.5127
-55.83	161.4	0.1466	0.5658	0.646
-69.32	159.5	0.1432	0.5201	0.6682
-68.58	159.3	0.1526	0.7324	0.7204
-67.42	143.6	0.163	0.6509	0.4422
-71.11	144.5	0.1645	0.7064	0.3099
-49.51	138.3	0.1755	0.2201	0.534
-48.37	138.3	0.1714	0.2222	0.4427
-54.82	116.2	0.2164	0.3635	0.5393
-52.64	116.1	0.2054	0.1702	0.6159
-51.16	130.7	0.1731	0.2487	0.2628
-50.11	130.8	0.1825	0.3275	0.2715
-52.28	124.2	0.1903	0.2163	0.3921
-53.99	124.7	0.1809	0.2047	0.4966
64.79	187.7	0.1545	0.5895	0.4434
66.31	186.9	0.1688	0.8027	0.798
-56.76	117.4	0.2011	0.1306	0.5025
-61.33	117.8	0.2093	0.3487	0.305

# Loss (initial) = 29834.268961555965
# Loss (final) = 199.8641270794882
# Loss (resample) = 17270.21396535562
