# Loss = 226.15021908458334

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
52.283	39.051	1263.9	6.7975	91.535	857.48	0.40799	5.778	49.064	9.7991	0.13905	0.042953	0.63006

# t0	TI	IA	v0	w0
-215.0	543.6	0.05085	0.1119	0.9023
-215.4	544.4	0.07632	0.1797	0.9097
-98.92	486.7	0.04758	0.2997	0.9065
-99.1	488.2	0.0824	0.4448	0.9309
-149.8	438.6	0.05845	0.07295	0.9002
-150.7	439.6	0.1016	0.05654	0.9099
-146.7	356.6	0.07018	0.3604	0.9117
-149.5	358.4	0.09796	0.3268	0.9526
-130.9	336.4	0.0452	0.3653	0.9413
-131.4	338.2	0.103	0.1567	0.9503
-126.7	319.6	0.05664	0.0966	0.9326
-127.4	320.5	0.09949	0.2196	0.9508
-118.3	313.8	0.05966	0.5206	0.9147
-119.6	314.4	0.09927	0.1694	0.9495
206.9	289.1	0.04316	0.02965	0.02878
-81.48	289.9	0.07798	0.3338	0.9488
-100.6	278.2	0.06628	0.7409	0.9073
-100.3	278.6	0.08506	0.6306	0.941
-103.7	275.8	0.04425	0.546	0.9
-102.7	276.7	0.09756	0.367	0.9206
-116.8	267.2	0.09657	0.1968	0.8986
-115.3	266.9	0.08984	0.2676	0.931
-89.54	261.0	0.0526	0.592	0.8646
-88.38	261.3	0.09567	0.7302	0.9031
-98.13	251.9	0.0473	0.6825	0.8897
-96.17	252.2	0.09003	0.6042	0.9351
-107.7	238.2	0.0524	0.6002	0.8925
-107.3	238.6	0.07976	0.5576	0.945
-100.9	233.4	0.05466	0.5652	0.8871
-99.62	233.2	0.06711	0.9433	0.9204
-95.53	225.2	0.08321	0.5278	0.8905
-96.63	225.3	0.07543	0.4097	0.9315
-81.5	222.0	0.08125	0.6338	0.8713
-82.23	222.0	0.0721	0.6629	0.9108
-83.2	208.9	0.05553	0.7997	0.8511
-84.51	209.5	0.0644	0.6636	0.9244
-81.05	205.0	0.04559	0.7323	0.8257
-79.69	205.5	0.08173	0.7024	0.8562
-86.38	194.1	0.07179	0.7685	0.8548
-87.15	194.0	0.06576	0.3976	0.8847
-74.1	183.7	0.05467	0.8683	0.8276
-77.46	184.1	0.0588	0.9048	0.914
-76.81	171.5	0.1246	0.2438	0.7675
-78.99	171.9	0.1066	0.2909	0.8532
-56.26	160.8	0.05493	0.91	0.773
-56.89	160.6	0.04934	0.856	0.8555
-69.73	158.6	0.05086	0.9899	0.8017
-66.22	158.5	0.06764	0.9222	0.4547
-73.68	144.0	0.05774	0.8901	0.754
-71.89	143.8	0.05872	0.5285	0.7624
-51.99	138.0	0.06382	0.7062	0.7378
-48.16	137.8	0.08142	0.4879	0.7014
-57.83	116.2	0.1169	0.6079	0.5835
-53.66	115.9	0.1115	0.8641	0.5068
-51.61	130.4	0.08329	0.6115	0.6208
-52.29	130.7	0.07496	0.7497	0.6797
-54.39	124.2	0.09001	0.4637	0.7296
-51.56	124.0	0.1006	0.4964	0.6664
64.7	187.0	0.07031	0.8285	0.9722
66.76	186.6	0.06926	0.6632	0.935
-62.62	118.1	0.1044	0.8597	0.1882
-64.8	117.8	0.1273	0.6444	0.6199

# Loss (initial) = 25510.010242948403
# Loss (final) = 226.15021908458334
# Loss (resample) = 12241.560367580603
