# Loss = 291.1806938638634

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
124.1	46.208	1246.1	5.1724	55.771	787.83	0.35608	8.4302	85.672	10.226	0.14323	0.044545	0.65895

# t0	TI	IA	v0	w0
-213.3	544.7	0.0531	0.4792	0.5633
-216.8	546.4	0.0645	0.4767	0.8447
-99.64	489.4	0.05305	0.2721	0.4553
-99.92	489.8	0.07397	0.5219	0.6749
-151.7	440.4	0.05996	0.2741	0.9109
-152.3	440.7	0.08227	0.1373	0.7619
-149.3	359.4	0.07535	0.1811	0.7796
-150.0	359.2	0.1081	0.418	0.849
-130.3	339.2	0.08262	0.1914	0.7217
-131.6	339.4	0.1171	0.3825	0.8746
-126.7	321.1	0.07765	0.3001	0.8413
-129.0	321.9	0.123	0.3749	0.8468
-118.6	314.4	0.07228	0.05019	0.8899
-119.5	314.8	0.1233	0.3637	0.8835
209.7	289.9	0.0657	0.4006	0.7651
-80.85	290.6	0.1154	0.2313	0.9167
-100.5	279.1	0.07018	0.1683	0.9506
-101.9	279.9	0.1284	0.1583	0.8412
-104.0	277.7	0.06355	0.45	0.9564
-105.5	278.3	0.1292	0.08795	0.7725
-117.3	267.9	0.09212	0.2909	0.8677
-117.0	268.1	0.1153	0.1385	0.8232
-90.04	262.4	0.06966	0.3568	0.7573
-89.36	262.8	0.1278	0.2902	0.8417
-96.65	253.0	0.07752	0.2114	0.7556
-97.03	253.4	0.1243	0.2018	0.8378
-106.6	239.0	0.08138	0.4585	0.9133
-107.5	239.3	0.1086	0.2669	0.9013
-99.46	233.7	0.07393	0.3886	0.895
-100.3	234.2	0.1105	0.1357	0.9038
-95.38	225.6	0.09571	0.1931	0.8062
-95.03	225.5	0.123	0.2027	0.8486
-81.9	222.3	0.06538	0.6508	0.7986
-81.54	222.2	0.07125	0.779	0.9171
-83.22	209.4	0.06292	0.619	0.8598
-83.62	210.0	0.1041	0.3317	0.821
-79.56	205.5	0.06197	0.7484	0.8103
-80.59	206.0	0.07362	0.3431	0.8574
-86.12	194.1	0.07384	0.5272	0.8475
-86.71	194.2	0.1023	0.3438	0.815
-73.01	183.9	0.07642	0.7482	0.7563
-75.95	184.2	0.08581	0.9178	0.9064
-81.34	172.0	0.06203	0.3595	0.8293
-81.55	171.9	0.05781	0.7432	0.9236
-54.93	160.8	0.06423	0.6257	0.5763
-55.72	161.2	0.0781	0.788	0.7722
-68.6	159.0	0.0677	0.6845	0.6849
-68.61	159.1	0.08733	0.5426	0.8784
-72.58	144.7	0.1242	0.7557	0.5839
-68.77	144.0	0.1266	0.2989	0.4889
-48.52	137.9	0.1633	0.6213	0.5363
-46.54	137.6	0.1633	0.2623	0.4696
-53.73	116.2	0.2151	0.628	0.3465
-52.23	116.4	0.2096	0.1415	0.3255
-51.71	131.2	0.1935	0.4231	0.4687
-48.91	130.4	0.2069	0.7845	0.2851
-52.98	124.5	0.1982	0.3166	0.4157
-49.12	123.8	0.2138	0.3573	0.1161
66.1	186.9	0.07385	0.825	0.8085
65.62	187.2	0.1034	0.8154	0.8633
-61.63	118.4	0.2194	0.291	0.2065
-59.64	117.2	0.2114	0.5568	0.5903

# Loss (initial) = 28755.58951188201
# Loss (final) = 291.1806938638634
# Loss (resample) = 17764.555050218183
