# Loss = 346.6282135936351

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
88.576	17.445	1242.4	4.8033	40.462	862.76	0.3712	9.5079	66.518	9.8481	0.1384	0.042174	0.58861

# t0	TI	IA	v0	w0
-213.7	545.0	0.04724	0.7853	0.8948
-215.1	546.0	0.06169	0.3622	0.7895
-97.88	488.1	0.05197	0.7559	0.7453
-99.2	489.4	0.06772	0.7578	0.8395
-150.0	440.0	0.06334	0.2963	0.854
-151.4	440.0	0.07912	0.5201	0.963
-147.9	359.0	0.07048	0.3179	0.9571
-149.5	359.2	0.1054	0.4609	0.9246
-130.2	338.4	0.07723	0.03239	0.9209
-131.3	338.8	0.1213	0.1251	0.8227
-125.3	320.5	0.07977	0.2012	0.8864
-127.0	321.3	0.1217	0.4207	0.9528
-118.0	314.6	0.07254	0.2777	0.9545
-118.3	314.4	0.1311	0.192	0.8308
208.8	291.1	0.07274	0.4607	0.9218
-79.66	290.4	0.1329	0.1589	0.9245
-100.0	278.9	0.08961	0.1376	0.9388
-100.3	279.5	0.1425	0.2033	0.8745
-101.7	277.4	0.08244	0.5858	0.829
-103.3	278.1	0.1327	0.3558	0.95
-115.4	267.6	0.0983	0.2398	0.853
-115.9	267.9	0.1231	0.4819	0.9616
-88.94	262.2	0.07777	0.3941	0.9526
-88.07	262.4	0.1449	0.2926	0.8814
-96.35	253.2	0.07153	0.5337	0.8846
-96.18	253.2	0.1386	0.2472	0.9116
-105.6	238.8	0.07324	0.578	0.9543
-105.3	239.0	0.137	0.6267	0.8261
-98.38	233.9	0.09305	0.2396	0.8432
-99.22	234.3	0.1221	0.2303	0.9436
-94.35	225.1	0.06764	0.9288	0.8535
-95.29	225.7	0.1212	0.03014	0.9192
-81.57	222.6	0.08257	0.4144	0.9302
-80.53	222.0	0.1008	0.4683	0.8332
-81.99	208.8	0.05328	0.8444	0.8556
-82.57	209.8	0.1018	0.7408	0.8635
-78.91	205.4	0.0706	0.8273	0.8695
-80.5	205.8	0.08223	0.1044	0.9116
-86.18	193.8	0.059	0.6462	0.9249
-86.58	194.1	0.09591	0.3467	0.9054
-72.93	183.5	0.06415	0.8883	0.8633
-75.59	183.7	0.0534	0.9897	0.8715
-80.59	171.7	0.06154	0.3509	0.8993
-80.76	171.9	0.07516	0.5397	0.9128
-55.38	160.7	0.04825	0.5287	0.7768
-55.2	160.7	0.04625	0.7537	0.9383
-69.43	158.7	0.04374	0.8264	0.8509
-70.02	159.0	0.06159	0.9348	0.817
-73.03	144.4	0.09761	0.7756	0.7744
-72.33	144.8	0.113	0.7074	0.7703
-48.66	137.6	0.1715	0.7399	0.6362
-47.61	137.9	0.1559	0.507	0.526
-53.9	115.9	0.2277	0.3764	0.522
-54.61	116.4	0.2198	0.76	0.6665
-50.25	131.4	0.1964	0.3884	0.4655
-53.29	131.4	0.1953	0.5367	0.4111
-51.71	124.2	0.216	0.4281	0.4884
-48.2	123.9	0.2157	0.6739	0.6964
66.17	186.7	0.06346	0.169	0.9564
66.36	186.9	0.07173	0.7421	0.8405
-62.03	118.0	0.2253	0.5161	0.4254
-61.19	117.8	0.2282	0.6921	0.6744

# Loss (initial) = 26252.035160421452
# Loss (final) = 346.6282135936351
# Loss (resample) = 16708.808775481477
