# Loss = 318.15690557202

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
67.251	34.484	1289.5	4.5358	43.204	848.05	0.28724	6.9372	55.98	9.3549	0.13867	0.045266	0.60609

# t0	TI	IA	v0	w0
-214.5	544.0	0.05104	0.3581	0.8628
-214.7	544.8	0.06401	0.5282	0.8736
-97.79	487.8	0.05633	0.9542	0.6119
-99.05	487.8	0.0732	0.279	0.4943
-149.6	439.0	0.06525	0.2004	0.8805
-150.4	439.9	0.08713	0.2883	0.8834
-146.7	358.5	0.07664	0.4037	0.9435
-148.6	358.3	0.112	0.5062	0.9335
-129.3	338.8	0.07685	0.2262	0.9464
-131.3	338.9	0.1177	0.3488	0.9315
-126.0	320.4	0.08152	0.3857	0.9481
-126.7	321.0	0.1255	0.4155	0.9064
-116.9	314.4	0.07766	0.06779	0.9166
-118.4	315.0	0.1271	0.4473	0.9625
209.2	291.0	0.0878	0.1627	0.5674
-80.16	289.4	0.1292	0.003335	0.9081
-99.15	278.7	0.09664	0.2589	0.9156
-99.77	279.0	0.1378	0.1462	0.8963
-103.3	277.5	0.08581	0.08943	0.8999
-104.0	278.2	0.137	0.3258	0.9179
-116.2	267.8	0.09602	0.1667	0.9177
-115.8	267.8	0.1323	0.4768	0.9424
-89.22	262.2	0.08613	0.08721	0.9547
-88.76	262.8	0.141	0.3378	0.9639
-97.34	253.6	0.07846	0.1921	0.951
-96.78	253.6	0.1328	0.3879	0.9607
-104.4	238.9	0.09255	0.2911	0.9102
-106.6	239.5	0.1242	0.4095	0.9339
-98.9	234.2	0.1061	0.1155	0.8924
-99.16	233.8	0.1299	0.3092	0.9204
-96.07	226.1	0.09116	0.1721	0.956
-95.21	225.0	0.1241	0.2096	0.9365
-80.76	222.5	0.0873	0.04101	0.9063
-81.75	222.4	0.1366	0.08017	0.9121
-82.92	209.4	0.05578	0.5824	0.9216
-82.73	210.0	0.1354	0.1202	0.9186
-79.42	206.0	0.06775	0.783	0.9064
-79.78	206.0	0.09668	0.2442	0.8962
-85.74	194.2	0.07096	0.7405	0.8905
-86.89	195.1	0.1264	0.1503	0.8967
-73.24	183.8	0.07668	0.4645	0.8999
-75.87	184.0	0.09737	0.8624	0.9756
-80.21	172.1	0.08017	0.2576	0.8668
-80.04	172.7	0.1084	0.1912	0.8619
-56.28	161.2	0.05109	0.8335	0.8102
-56.08	161.0	0.05145	0.8601	0.9009
-68.59	158.9	0.05441	0.678	0.8631
-70.45	159.4	0.05067	0.8938	0.964
-73.08	143.8	0.05165	0.9035	0.8435
-71.39	144.3	0.06347	0.6525	0.8239
-51.94	138.3	0.06673	0.5301	0.778
-49.02	138.0	0.07387	0.5708	0.7309
-56.01	116.1	0.2249	0.2673	0.7267
-53.41	116.3	0.2022	0.4872	0.6048
-52.37	130.9	0.1117	0.5465	0.6041
-51.9	131.4	0.1118	0.719	0.7265
-52.11	124.0	0.1573	0.7106	0.5704
-50.89	124.3	0.155	0.8079	0.7255
67.08	186.6	0.08237	0.8049	0.905
67.88	186.0	0.05864	0.3075	0.9436
-61.83	118.0	0.2052	0.4051	0.6602
-63.49	117.9	0.2111	0.9385	0.7124

# Loss (initial) = 29501.3954174763
# Loss (final) = 318.15690557202
# Loss (resample) = 18116.186877447
