# Loss = 317.1207203118643

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
126.31	34.031	1255.1	5.8983	37.098	873.65	0.17807	21.582	83.749	10.037	0.13766	0.038428	0.64317

# t0	TI	IA	v0	w0
-212.8	545.5	0.07343	0.5414	0.7135
-214.0	547.7	0.09989	0.4049	0.827
-95.99	488.7	0.09146	0.8268	0.5937
-97.52	490.4	0.1269	0.8602	0.6999
-148.9	440.9	0.1114	0.2886	0.9453
-149.7	441.0	0.1638	0.246	0.9215
-146.5	359.7	0.1091	0.07683	0.9423
-147.2	359.9	0.1948	0.3087	0.9158
-129.0	339.7	0.1117	0.1412	0.9001
-130.4	340.1	0.2203	0.05979	0.9853
-125.0	321.1	0.09372	0.5296	0.9782
-126.1	322.3	0.2246	0.1253	0.9755
-117.1	315.1	0.08597	0.701	0.9424
-117.7	314.8	0.1821	0.007663	0.8522
209.3	291.2	0.09076	0.5929	0.3495
-78.56	289.7	0.09272	0.7086	0.904
-99.28	279.2	0.08712	0.6803	0.9006
-100.2	280.3	0.1174	0.5846	0.8596
-102.9	278.1	0.09613	0.5535	0.8962
-102.5	278.4	0.08481	0.643	0.9215
-116.0	268.0	0.09588	0.09787	0.8568
-115.2	266.8	0.08957	0.6667	0.9834
-89.7	262.7	0.08632	0.7345	0.9175
-88.13	262.4	0.1194	0.7802	0.8639
-96.26	253.3	0.09279	0.6821	0.8607
-96.08	253.5	0.1118	0.5426	0.8729
-106.9	238.4	0.08082	0.1623	0.9468
-106.1	239.1	0.1077	0.1205	0.9304
-98.28	233.4	0.08091	0.595	0.8853
-99.38	233.9	0.09078	0.8441	0.8387
-94.72	225.5	0.0827	0.6377	0.8204
-95.06	225.3	0.08629	0.9024	0.9539
-80.15	222.4	0.08267	0.6234	0.7292
-80.48	222.7	0.08563	0.5168	0.9351
-83.02	210.2	0.1007	0.8688	0.7191
-83.55	209.9	0.07966	0.7713	0.8765
-78.93	205.6	0.06656	0.7265	0.6509
-80.21	206.2	0.07712	0.3249	0.7234
-86.18	194.3	0.07594	0.6058	0.7808
-86.31	194.1	0.0725	0.1754	0.828
-73.67	184.0	0.06578	0.8068	0.6668
-76.36	183.9	0.05605	0.9308	0.9033
-79.55	172.2	0.1093	0.1163	0.7582
-83.24	172.7	0.1007	0.9745	0.8288
-56.51	161.6	0.1537	0.6892	0.592
-58.25	161.6	0.1684	0.624	0.3156
-65.86	158.8	0.16	0.7422	0.6344
-67.87	159.6	0.1491	0.6786	0.6636
-70.09	144.4	0.1674	0.6374	0.4935
-70.18	144.3	0.1779	0.441	0.5363
-49.94	138.5	0.1856	0.2581	0.3379
-49.1	138.3	0.185	0.1623	0.2944
-57.77	116.7	0.2077	0.3045	0.2861
-55.57	116.8	0.2124	0.1863	0.4029
-53.39	131.4	0.187	0.1802	0.1157
-50.02	130.9	0.1898	0.2148	0.09367
-52.09	124.3	0.1972	0.09679	0.1961
-51.07	124.5	0.1961	0.2555	0.3065
65.49	187.1	0.0842	0.5635	0.893
65.73	187.1	0.09635	0.5823	0.7648
-63.62	118.5	0.2147	0.1122	0.2064
-61.11	117.7	0.2089	0.3875	0.5248

# Loss (initial) = 27166.19613257489
# Loss (final) = 317.1207203118643
# Loss (resample) = 21555.365152722774
