# Loss = 196.83213480097822

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
19.036	17.759	1248.4	13.87	36.603	870.88	0.10792	47.44	18.336	9.9713	0.14886	0.020866	0.31584

# t0	TI	IA	v0	w0
-211.8	545.9	0.07384	0.975	0.9159
-213.5	546.9	0.07346	0.9609	0.9505
-97.25	489.6	0.06509	0.9644	0.7242
-98.25	489.8	0.08419	0.763	0.9369
-149.5	440.6	0.09012	0.9681	0.8905
-151.1	440.7	0.06794	0.9209	0.9859
-148.2	358.4	0.1033	0.6163	0.9599
-150.2	360.1	0.1179	0.9452	0.9885
-129.0	338.1	0.09192	0.5572	0.8959
-130.8	339.1	0.1042	0.9372	0.9675
-125.9	320.5	0.08039	0.607	0.9032
-126.4	320.2	0.0841	0.8783	0.9697
-118.1	314.0	0.07306	0.6911	0.8656
-118.8	314.5	0.09157	0.8817	0.9524
209.1	290.4	0.09707	0.7043	0.07188
-80.25	289.2	0.07017	0.7257	0.8041
-100.6	277.5	0.05017	0.5803	0.8045
-101.7	278.8	0.07682	0.8136	0.8911
-103.0	276.0	0.05549	0.4522	0.8018
-104.4	277.1	0.07225	0.6928	0.8693
-116.3	265.3	0.04881	0.4992	0.8989
-116.9	266.6	0.06505	0.8239	0.9232
-89.16	260.9	0.06183	0.5713	0.758
-91.17	261.7	0.06789	0.6125	0.9015
-97.62	251.3	0.05239	0.4229	0.8331
-99.19	252.7	0.06345	0.6431	0.8989
-107.3	237.6	0.05785	0.6864	0.8692
-107.4	238.1	0.07096	0.6652	0.9244
-99.6	232.2	0.05743	0.6554	0.841
-99.78	232.8	0.0705	0.4646	0.9111
-95.52	224.1	0.06187	0.6065	0.8301
-96.44	224.9	0.07715	0.3807	0.9214
-82.46	221.5	0.06677	0.4175	0.8034
-82.09	221.4	0.06979	0.4477	0.847
-81.97	208.7	0.07191	0.5233	0.7708
-83.24	209.3	0.08699	0.8726	0.8294
-79.88	205.3	0.07406	0.633	0.7372
-80.18	205.1	0.07739	0.327	0.7658
-88.01	194.1	0.07156	0.663	0.8085
-87.01	193.8	0.08666	0.3017	0.8336
-73.13	183.6	0.08577	0.6702	0.7141
-75.36	183.6	0.09396	0.4896	0.8824
-82.14	172.4	0.09117	0.8644	0.801
-83.09	172.4	0.09978	0.7354	0.8938
-55.89	161.2	0.101	0.5336	0.6043
-56.03	161.1	0.1035	0.4334	0.7382
-68.75	159.2	0.1098	0.5477	0.7223
-69.01	159.2	0.1115	0.5522	0.8162
-73.17	144.6	0.1312	0.3344	0.7379
-71.22	144.2	0.132	0.2439	0.7487
-48.65	137.9	0.1485	0.2824	0.5554
-49.3	138.3	0.1385	0.1768	0.6341
-57.14	116.4	0.1798	0.1935	0.605
-54.32	116.4	0.1875	0.1998	0.6329
-52.91	130.8	0.1366	0.1871	0.606
-51.07	130.9	0.1566	0.2	0.5649
-51.95	123.7	0.1549	0.1922	0.5407
-50.9	124.1	0.1542	0.2012	0.5679
64.28	187.7	0.1296	0.3413	0.4615
66.69	186.8	0.1394	0.404	0.8325
-63.37	118.2	0.175	0.1096	0.5647
-64.4	118.4	0.198	0.1566	0.685

# Loss (initial) = 25828.228997104008
# Loss (final) = 196.83213480097822
# Loss (resample) = 15716.502038469667
