# Loss = 279.88115683884075

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
86.008	46.088	1249.9	5.5929	56.348	860.26	0.33746	10.507	67.463	9.4304	0.13073	0.046796	0.6223

# t0	TI	IA	v0	w0
-213.6	545.3	0.05247	0.3202	0.8249
-215.2	546.4	0.06978	0.3353	0.8504
-96.84	489.3	0.05685	0.481	0.781
-98.91	489.9	0.0824	0.4121	0.7217
-150.1	440.8	0.0683	0.1876	0.9402
-150.2	440.6	0.09439	0.1675	0.9115
-147.2	359.2	0.07221	0.1023	0.9039
-148.4	360.0	0.1291	0.3557	0.8862
-129.9	338.6	0.08579	0.05029	0.8831
-131.4	339.3	0.1552	0.4633	0.9118
-126.2	320.3	0.06903	0.357	0.9726
-126.0	320.7	0.1357	0.2662	0.9082
-117.3	315.4	0.0842	0.01949	0.9175
-117.6	314.9	0.1414	0.09979	0.8726
208.6	290.1	0.05237	0.7593	0.5873
-79.25	290.7	0.1512	0.3197	0.9171
-99.85	278.6	0.08187	0.5615	0.9342
-101.1	279.9	0.1558	0.3698	0.9338
-103.1	277.4	0.06193	0.5848	0.952
-102.9	277.8	0.1537	0.2516	0.8778
-116.1	267.7	0.1137	0.1079	0.8137
-115.9	268.0	0.1189	0.2649	0.9321
-89.33	262.5	0.09107	0.06408	0.8896
-88.68	262.6	0.1426	0.5947	0.897
-95.99	253.0	0.07182	0.3747	0.8811
-95.91	253.5	0.1507	0.2724	0.8798
-106.5	239.0	0.07785	0.3191	0.958
-106.7	239.3	0.1094	0.2422	0.9241
-99.51	233.4	0.08499	0.15	0.9053
-98.61	233.8	0.09295	0.6889	0.8707
-95.04	224.8	0.05385	0.8053	0.8859
-96.38	225.9	0.112	0.05666	0.9268
-81.53	222.0	0.06064	0.6143	0.8696
-81.83	222.2	0.08058	0.3576	0.9501
-82.75	209.0	0.05408	0.5616	0.8498
-83.24	209.4	0.1038	0.6257	0.9271
-78.87	205.6	0.06817	0.5012	0.8122
-78.54	205.4	0.09222	0.8091	0.8294
-85.99	194.1	0.06962	0.4822	0.8656
-86.1	194.3	0.07663	0.4096	0.8421
-71.45	184.3	0.09875	0.8519	0.7745
-75.15	183.5	0.07177	0.8223	0.8814
-79.81	172.0	0.06956	0.2857	0.8245
-79.63	171.8	0.09246	0.2509	0.8615
-54.79	160.8	0.06286	0.5921	0.7214
-55.82	160.8	0.05236	0.8564	0.8111
-68.59	158.6	0.05563	0.8937	0.7313
-68.21	159.0	0.06031	0.6992	0.8654
-74.41	144.9	0.0853	0.6118	0.7153
-71.92	144.6	0.1094	0.5737	0.692
-50.83	138.0	0.1203	0.6017	0.6315
-47.46	138.2	0.1205	0.7035	0.5085
-56.93	116.6	0.2305	0.2652	0.6635
-54.61	116.9	0.2271	0.6445	0.3854
-51.91	130.4	0.1623	0.6776	0.5915
-47.56	130.5	0.1708	0.5128	0.4464
-51.11	124.0	0.2025	0.5545	0.4731
-50.75	124.4	0.2028	0.666	0.4643
65.2	187.1	0.05932	0.9883	0.9243
66.15	186.0	0.0452	0.6879	0.8453
-60.68	117.5	0.212	0.46	0.4355
-62.92	118.1	0.2293	0.743	0.4875

# Loss (initial) = 24395.309313830458
# Loss (final) = 279.88115683884075
# Loss (resample) = 16244.214778877316
