# Loss = 467.877998307973

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
49.762	24.411	1249.9	5.538	53.94	869.96	0.30246	6.3466	43.755	10.248	0.13666	0.035597	0.53996

# t0	TI	IA	v0	w0
-213.4	544.5	0.07207	0.261	0.7772
-216.1	544.8	0.08903	0.237	0.8426
-97.32	487.3	0.07898	0.753	0.362
-99.4	488.7	0.1002	0.6552	0.7257
-150.5	441.4	0.09741	0.3882	0.6861
-152.5	441.1	0.1192	0.1772	0.9119
-147.0	359.4	0.1164	0.2204	0.8066
-149.6	360.2	0.1743	0.04241	0.7049
-129.8	338.6	0.1032	0.02408	0.9194
-131.9	339.9	0.1929	0.2693	0.7927
-125.8	320.7	0.08539	0.4106	0.9697
-127.5	321.7	0.1976	0.08116	0.8592
-118.0	314.6	0.0948	0.1903	0.9359
-118.1	315.6	0.2132	0.3698	0.6975
209.4	290.5	0.08271	0.1597	0.4883
-79.86	290.5	0.14	0.3112	0.9521
-98.84	278.6	0.113	0.02463	0.8482
-100.4	280.2	0.173	0.2765	0.8952
-102.3	277.8	0.1204	0.5987	0.8339
-103.8	278.1	0.1779	0.1246	0.8975
-115.1	267.4	0.1355	0.2906	0.8866
-116.2	268.2	0.1542	0.5148	0.9444
-88.59	262.6	0.08149	0.4314	0.9129
-88.6	262.8	0.1749	0.04772	0.8316
-96.98	253.1	0.07897	0.4724	0.9288
-96.82	253.3	0.1306	0.44	0.9387
-105.9	238.9	0.1319	0.2883	0.873
-106.8	239.5	0.1706	0.189	0.8341
-99.22	234.1	0.1532	0.086	0.822
-98.64	233.8	0.104	0.9051	0.777
-95.41	225.4	0.09116	0.09885	0.934
-95.44	225.9	0.1452	0.03847	0.9254
-80.64	221.9	0.07719	0.8892	0.7853
-80.51	221.8	0.07719	0.5777	0.8026
-81.02	208.9	0.06631	0.8504	0.7022
-82.35	209.5	0.09257	0.6138	0.8023
-77.14	204.8	0.07113	0.6183	0.7072
-80.41	205.9	0.1161	0.7336	0.8723
-84.69	194.0	0.1248	0.92	0.8828
-84.31	194.1	0.1423	0.09919	0.8447
-71.23	183.8	0.1047	0.8933	0.8461
-75.65	184.2	0.1191	0.8901	0.8459
-81.5	172.6	0.1067	0.8464	0.8184
-80.53	172.5	0.1161	0.2806	0.7975
-54.78	161.1	0.09442	0.8823	0.7878
-53.18	160.9	0.1329	0.636	0.7944
-66.39	158.8	0.1149	0.9975	0.7137
-67.07	158.9	0.0657	0.6738	0.7091
-71.85	144.3	0.09202	0.7376	0.8444
-69.24	144.1	0.1404	0.1194	0.8056
-50.48	138.0	0.09495	0.6114	0.7821
-47.43	137.6	0.0985	0.6506	0.7208
-58.06	115.5	0.1581	0.61	0.503
-55.82	113.8	0.143	0.6108	0.4214
-50.22	130.4	0.09075	0.4832	0.6542
-49.14	130.5	0.08435	0.6856	0.7157
-53.13	123.8	0.1313	0.3723	0.7211
-49.3	123.9	0.1119	0.9256	0.6882
65.73	187.6	0.1343	0.2652	0.9189
64.31	188.1	0.1337	0.8018	0.9521
-59.91	117.3	0.1327	0.5309	0.5654
-61.11	117.8	0.1492	0.5745	0.7582

# Loss (initial) = 25309.70696145874
# Loss (final) = 467.877998307973
# Loss (resample) = 15858.453024838644
