# Loss = 208.5658427798308

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
23.36	21.304	1248.4	12.849	40.864	870.74	0.15653	44.057	22.375	9.4105	0.14912	0.015819	0.36198

# t0	TI	IA	v0	w0
-211.1	546.6	0.1136	0.984	0.9356
-213.0	547.6	0.1357	0.989	0.9552
-97.66	490.7	0.08694	0.8737	0.789
-99.5	488.9	0.05258	0.9746	0.932
-149.5	440.5	0.06255	0.8663	0.9458
-151.3	439.3	0.04725	0.9914	0.9761
-148.7	357.8	0.06983	0.754	0.9411
-147.8	357.9	0.06358	0.9406	0.9625
-131.4	337.0	0.04795	0.5786	0.9132
-132.8	338.9	0.06083	0.9546	0.976
-126.7	319.3	0.04668	0.6545	0.897
-127.5	320.1	0.06646	0.8708	0.9753
-119.8	313.7	0.04913	0.6931	0.8889
-120.3	314.2	0.06775	0.9207	0.9607
208.8	289.3	0.06297	0.09935	0.4631
-81.29	289.0	0.05856	0.6403	0.868
-100.7	276.4	0.04508	0.6424	0.8414
-101.7	278.3	0.06876	0.5575	0.9213
-104.7	275.0	0.0432	0.4291	0.8686
-105.6	276.7	0.05741	0.6375	0.9101
-116.2	265.0	0.05035	0.5797	0.9087
-116.2	266.0	0.06343	0.6768	0.9257
-90.46	260.0	0.04907	0.4544	0.8393
-91.2	261.2	0.06342	0.2817	0.9405
-97.34	251.1	0.05635	0.6446	0.8331
-98.89	252.7	0.07345	0.8214	0.8928
-108.1	237.7	0.05986	0.6994	0.8875
-107.7	238.3	0.07861	0.653	0.9311
-99.7	232.7	0.06861	0.6577	0.8704
-101.4	233.7	0.08434	0.7874	0.8991
-97.3	224.9	0.07626	0.8337	0.8448
-97.35	225.1	0.08791	0.675	0.9052
-81.9	221.5	0.07656	0.7637	0.7728
-83.69	222.2	0.08646	0.7845	0.8559
-84.11	209.3	0.07684	0.7464	0.7906
-83.48	209.1	0.09459	0.6374	0.8824
-80.22	205.4	0.08027	0.5006	0.7908
-81.81	205.7	0.09454	0.5372	0.7896
-85.14	193.6	0.09053	0.7238	0.7933
-88.31	194.3	0.1037	0.3509	0.8482
-75.32	184.2	0.1047	0.4651	0.8181
-76.73	183.9	0.1133	0.7975	0.8758
-83.23	172.7	0.1106	0.7509	0.8234
-85.48	173.5	0.1209	0.8632	0.8884
-56.19	161.4	0.1228	0.3902	0.7026
-57.45	161.5	0.1279	0.665	0.7773
-68.64	159.2	0.1314	0.5133	0.7569
-70.61	159.8	0.1388	0.6936	0.8214
-73.2	144.6	0.1591	0.7007	0.5459
-73.44	145.0	0.158	0.1998	0.7781
-50.71	138.6	0.1673	0.4644	0.5673
-49.27	138.3	0.1538	0.169	0.6863
-59.78	117.0	0.213	0.3381	0.6219
-54.61	116.4	0.2067	0.2501	0.6547
-51.87	130.9	0.1606	0.2014	0.5698
-48.75	130.5	0.178	0.1964	0.6316
-52.49	124.1	0.185	0.1918	0.5898
-53.08	124.2	0.1653	0.3448	0.3377
64.21	187.6	0.1497	0.6915	0.8243
66.8	186.8	0.1671	0.6912	0.9944
-61.7	118.1	0.1979	0.1316	0.5709
-64.74	118.4	0.2086	0.2362	0.6467

# Loss (initial) = 31774.41687764027
# Loss (final) = 208.5658427798308
# Loss (resample) = 18599.58714082634
