# Loss = 176.83887904901664

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
88.763	2.4705	1213.7	9.8734	49.834	887.68	0.21445	68.384	76.099	9.6771	0.11698	0.017571	0.72182

# t0	TI	IA	v0	w0
-211.8	545.0	0.0646	0.692	0.9513
-212.1	547.2	0.136	0.5266	0.9833
-98.06	490.6	0.06483	0.3857	0.8125
-96.3	490.6	0.1538	0.8687	0.9827
-149.2	440.6	0.07794	0.6641	0.9433
-148.0	439.9	0.1134	0.4982	0.9895
-146.8	357.2	0.06002	0.7403	0.8472
-147.9	358.2	0.08933	0.6826	0.984
-129.6	336.6	0.05064	0.6845	0.7855
-130.3	338.0	0.09387	0.5914	0.98
-125.7	318.9	0.04267	0.6597	0.7799
-126.5	319.9	0.07673	0.6027	0.9513
-119.0	313.4	0.04667	0.5119	0.7799
-118.7	313.5	0.0649	0.3317	0.9637
208.3	289.6	0.06396	0.5974	0.2852
-82.27	289.5	0.06562	0.454	0.7608
-101.7	278.2	0.0536	0.6062	0.6694
-100.7	278.0	0.07833	0.5652	0.8244
-103.2	276.2	0.05274	0.3939	0.6079
-104.0	276.6	0.07368	0.5966	0.8032
-116.6	266.4	0.0634	0.2169	0.8457
-115.4	266.1	0.07916	0.4777	0.862
-89.64	261.4	0.06595	0.189	0.6632
-90.67	261.7	0.08249	0.4304	0.8356
-96.67	252.1	0.07499	0.4067	0.6518
-98.11	252.4	0.08826	0.5605	0.7885
-106.8	238.5	0.0791	0.2401	0.8048
-108.7	238.7	0.09246	0.1024	0.9345
-99.91	233.4	0.0827	0.2859	0.7872
-100.8	233.7	0.09547	0.587	0.796
-94.71	224.8	0.08708	0.5931	0.6344
-96.6	225.1	0.1001	0.2056	0.8583
-81.62	222.1	0.09356	0.4414	0.58
-81.42	221.7	0.1017	0.4555	0.6979
-83.68	209.0	0.1054	0.4356	0.5648
-84.76	209.9	0.1099	0.6493	0.7447
-80.03	205.5	0.1054	0.3397	0.5623
-80.44	205.2	0.1126	0.2885	0.5618
-85.6	194.1	0.1085	0.1335	0.6947
-88.22	194.8	0.1232	0.3286	0.6589
-73.41	184.0	0.1233	0.3984	0.4539
-74.95	183.6	0.1294	0.535	0.7101
-80.15	172.2	0.1333	0.09168	0.6956
-82.48	173.0	0.1385	0.8168	0.7371
-56.46	161.3	0.1475	0.2158	0.4106
-55.55	161.3	0.1471	0.2653	0.5736
-69.08	159.4	0.1482	0.2773	0.5368
-69.62	160.0	0.1533	0.5172	0.6058
-74.12	145.0	0.1691	0.1451	0.5349
-73.03	145.3	0.1695	0.1515	0.4951
-49.93	138.3	0.179	0.2146	0.2183
-47.23	138.1	0.1744	0.07269	0.4485
-56.72	116.7	0.2099	0.1423	0.4056
-54.54	116.4	0.2151	0.1055	0.3135
-50.56	130.8	0.1802	0.04345	0.3836
-50.99	130.9	0.1888	0.1201	0.2494
-50.91	123.7	0.1968	0.03397	0.379
-49.88	124.3	0.1885	0.06204	0.3846
64.64	187.4	0.144	0.4288	0.8836
67.21	186.6	0.1549	0.804	0.849
-61.95	118.0	0.206	0.01725	0.6893
-65.05	118.7	0.2047	0.05345	0.5969

# Loss (initial) = 29392.77512587837
# Loss (final) = 176.83887904901664
# Loss (resample) = 19630.900258337595
