# Loss = 201.29353824990696

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
98.86	169.81	1198.5	10.588	118.96	827.72	0.29107	220.48	81.452	9.998	0.1221	0.023412	0.66488

# t0	TI	IA	v0	w0
-214.2	543.2	0.02687	0.8707	0.8475
-216.3	545.9	0.06693	0.1408	0.8152
-98.78	486.1	0.02721	0.7596	0.6748
-99.21	489.3	0.05099	0.8727	0.7778
-150.3	440.0	0.03742	0.7996	0.7586
-152.3	439.9	0.05783	0.7654	0.7687
-149.2	357.4	0.04656	0.4961	0.8195
-149.6	358.2	0.06524	0.7397	0.8648
-132.0	337.6	0.05188	0.6282	0.7447
-132.8	339.2	0.0703	0.4695	0.9195
-127.6	319.9	0.05457	0.3267	0.7814
-127.4	320.1	0.07562	0.6315	0.8492
-119.9	313.9	0.05709	0.2131	0.7814
-120.4	314.3	0.07451	0.6904	0.8361
205.2	292.0	0.07352	0.2437	0.03464
-80.84	289.3	0.08074	0.3979	0.7664
-99.91	278.6	0.07313	0.528	0.6136
-102.2	278.8	0.0882	0.3377	0.826
-104.0	277.6	0.06975	0.4117	0.6716
-105.3	277.6	0.08736	0.44	0.7882
-115.8	266.8	0.07715	0.4019	0.7389
-117.1	266.9	0.09187	0.4743	0.8112
-89.04	261.6	0.0824	0.2632	0.6484
-90.18	261.8	0.09391	0.4772	0.7738
-98.2	252.9	0.08622	0.4165	0.6525
-98.44	253.1	0.09748	0.4237	0.7814
-108.8	239.9	0.09088	0.1613	0.771
-108.7	239.1	0.1056	0.621	0.7575
-99.49	233.8	0.0957	0.3264	0.6681
-100.6	233.7	0.1083	0.5283	0.7379
-95.62	225.2	0.1016	0.1955	0.6706
-96.31	225.5	0.1133	0.4851	0.7144
-82.34	222.8	0.1065	0.3695	0.5975
-82.87	222.4	0.1136	0.5016	0.6641
-82.71	209.9	0.1091	0.2382	0.6115
-84.7	210.1	0.1239	0.6721	0.6766
-80.03	206.0	0.1148	0.2688	0.5955
-80.18	206.1	0.1242	0.3117	0.5799
-83.55	193.8	0.1256	0.3977	0.507
-87.87	194.7	0.1387	0.3001	0.6208
-72.43	184.1	0.1385	0.3236	0.4913
-75.67	184.3	0.1452	0.5788	0.6128
-78.61	172.3	0.1412	0.2156	0.5984
-80.55	172.3	0.1538	0.7174	0.6497
-54.25	161.3	0.155	0.1431	0.4716
-54.01	161.5	0.1583	0.2854	0.5836
-65.76	159.3	0.16	0.2408	0.4506
-69.35	159.7	0.1637	0.2589	0.6905
-68.42	144.0	0.182	0.19	0.4077
-71.33	145.0	0.1839	0.1961	0.43
-44.14	137.5	0.1934	0.2093	0.1088
-44.3	137.7	0.1887	0.08708	0.3297
-52.06	115.8	0.2148	0.426	0.5296
-51.45	116.2	0.2126	0.1475	0.2342
-50.63	131.2	0.1936	0.1685	0.1549
-47.38	130.6	0.1986	0.03582	0.3248
-49.72	123.9	0.2131	0.1695	0.1404
-51.98	124.8	0.2014	0.1869	0.2934
63.41	188.0	0.148	0.8144	0.742
63.96	187.6	0.1564	0.741	0.8715
-59.04	118.1	0.2195	0.08346	0.1163
-61.76	117.9	0.2231	0.09791	0.4143

# Loss (initial) = 28493.462652654613
# Loss (final) = 201.29353824990696
# Loss (resample) = 17222.526300124606
