# Loss = 316.9947299673644

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
50.26	33.764	1268.4	6.5978	58.362	882.59	0.36185	9.2766	45.636	9.9363	0.13128	0.042998	0.60689

# t0	TI	IA	v0	w0
-212.9	546.5	0.06246	0.3308	0.9065
-214.2	547.2	0.08791	0.4051	0.9104
-96.68	488.8	0.06623	0.1117	0.8662
-98.02	490.8	0.09902	0.381	0.949
-149.7	440.2	0.07439	0.2487	0.9442
-149.7	440.9	0.125	0.3177	0.8992
-146.5	357.8	0.06632	0.6416	0.958
-148.1	359.6	0.1551	0.7052	0.9473
-130.1	338.3	0.05887	0.6253	0.9562
-130.4	338.9	0.1065	0.6183	0.9053
-125.7	320.4	0.06444	0.9167	0.9268
-125.5	319.8	0.08488	0.8654	0.8829
-117.0	313.8	0.06086	0.9292	0.9102
-119.1	314.7	0.08103	0.7399	0.9766
208.9	290.7	0.07229	0.5649	0.06409
-79.29	289.2	0.07105	0.9034	0.9455
-98.8	278.1	0.06694	0.7793	0.9042
-100.7	278.8	0.07574	0.8065	0.9782
-103.7	276.7	0.05282	0.7129	0.927
-103.7	277.6	0.08538	0.6622	0.9748
-115.9	267.4	0.07403	0.9387	0.943
-114.6	266.5	0.07356	0.9089	0.9395
-89.54	261.9	0.07001	0.504	0.9284
-88.91	261.4	0.0684	0.6629	0.9592
-97.75	252.9	0.08052	0.682	0.9179
-96.15	252.7	0.07071	0.952	0.9211
-105.1	238.8	0.1194	0.2334	0.9
-106.7	239.0	0.1103	0.1767	0.9524
-98.97	233.5	0.07459	0.242	0.9356
-99.65	234.1	0.09513	0.8768	0.9652
-93.47	224.5	0.06797	0.7547	0.9072
-95.27	225.4	0.1047	0.8777	0.9371
-79.94	221.6	0.06873	0.8793	0.8902
-81.22	221.8	0.0645	0.6684	0.9286
-79.5	208.5	0.06483	0.8048	0.8569
-82.77	209.6	0.09455	0.8429	0.9112
-78.44	205.2	0.06924	0.75	0.8697
-80.02	205.5	0.06071	0.6271	0.8878
-85.07	193.7	0.05836	0.9094	0.8798
-84.94	194.2	0.09335	0.7951	0.8815
-70.81	183.3	0.06452	0.8256	0.8298
-76.44	184.3	0.08085	0.6894	0.9376
-78.44	171.9	0.1316	0.2671	0.8233
-79.65	172.3	0.1296	0.1373	0.8907
-55.19	160.8	0.06862	0.7712	0.8092
-54.8	161.0	0.0824	0.9559	0.9058
-66.87	158.7	0.07475	0.8926	0.8195
-68.39	158.9	0.07602	0.992	0.8856
-71.14	144.2	0.08181	0.8734	0.8107
-69.11	143.8	0.09027	0.7188	0.7184
-52.28	138.2	0.05885	0.8732	0.7617
-47.02	137.6	0.09499	0.6066	0.6095
-60.19	116.8	0.1988	0.6157	0.6368
-54.03	116.4	0.1904	0.8769	0.4769
-51.13	131.1	0.1235	0.6473	0.6932
-48.71	130.3	0.08785	0.7483	0.7257
-50.6	124.1	0.1461	0.5236	0.6232
-52.88	124.7	0.124	0.6731	0.7477
64.59	187.0	0.0522	0.5697	0.9925
64.59	187.0	0.05318	0.9518	0.9792
-62.8	119.0	0.1936	0.516	0.5228
-63.34	117.7	0.1876	0.4152	0.6741

# Loss (initial) = 23438.972716402408
# Loss (final) = 316.9947299673644
# Loss (resample) = 15089.115434128062
