# Loss = 371.01875726623183

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
166.6	22.561	1246.3	6.065	31.466	852.51	0.23145	24.446	107.25	10.165	0.1409	0.039278	0.7853

# t0	TI	IA	v0	w0
-214.8	542.4	0.06411	0.7097	0.56
-215.9	545.3	0.08614	0.4889	0.6333
-97.87	487.3	0.0786	0.512	0.3548
-100.0	488.1	0.1057	0.5976	0.4106
-150.3	441.7	0.08936	0.6927	0.5901
-151.6	441.4	0.1291	0.4917	0.8175
-147.4	359.8	0.1004	0.3806	0.7926
-148.7	360.8	0.1582	0.2335	0.779
-129.5	339.2	0.1064	0.2204	0.7061
-131.7	340.5	0.2033	0.082	0.7655
-125.6	321.3	0.09869	0.09788	0.6963
-127.1	322.5	0.2042	0.0666	0.8364
-118.3	315.3	0.09002	0.06422	0.7774
-118.6	315.8	0.1995	0.04417	0.8393
208.2	292.0	0.08979	0.9083	0.7684
-79.8	290.5	0.1055	0.4738	0.8307
-101.0	279.5	0.06412	0.1754	0.7614
-100.4	279.8	0.1379	0.08191	0.8999
-103.5	278.2	0.0991	0.4389	0.8457
-104.9	278.4	0.1367	0.3032	0.8263
-115.2	267.6	0.0859	0.2207	0.787
-116.4	267.6	0.06982	0.5448	0.7862
-88.8	262.6	0.09203	0.5119	0.7968
-89.27	262.5	0.08346	0.5324	0.9139
-98.32	253.2	0.04926	0.4321	0.8269
-97.63	253.3	0.06697	0.7262	0.9285
-106.4	239.1	0.08643	0.2181	0.8193
-106.6	239.2	0.1026	0.2656	0.8629
-99.69	234.1	0.08965	0.1141	0.8133
-99.38	234.2	0.09422	0.5409	0.8443
-96.18	225.9	0.07746	0.6564	0.7518
-95.58	225.4	0.07595	0.3518	0.7568
-82.16	222.7	0.06476	0.4752	0.7329
-81.46	222.5	0.09969	0.4164	0.8105
-82.38	209.2	0.06087	0.8269	0.5721
-84.13	209.6	0.06413	0.6365	0.9
-79.07	205.2	0.05719	0.5555	0.5156
-79.82	206.0	0.09248	0.6311	0.5263
-84.7	193.7	0.06388	0.5243	0.6623
-86.36	194.0	0.07101	0.247	0.7401
-71.92	183.8	0.09268	0.4248	0.5615
-75.72	184.2	0.1439	0.4095	0.5163
-80.86	172.3	0.1625	0.4951	0.6084
-84.3	173.3	0.1622	0.7137	0.3561
-56.79	161.8	0.1638	0.39	0.4414
-54.52	161.3	0.1621	0.3615	0.6034
-70.06	160.1	0.1636	0.526	0.3629
-69.8	159.9	0.1634	0.7789	0.6847
-72.37	144.9	0.1748	0.2178	0.4615
-68.99	144.2	0.1786	0.3786	0.4545
-51.78	138.8	0.1861	0.09133	0.4657
-47.88	138.3	0.1866	0.3397	0.487
-54.49	116.1	0.2126	0.4083	0.3522
-53.12	116.0	0.1444	0.3012	0.3613
-51.05	130.9	0.1906	0.2408	0.4484
-48.4	130.7	0.192	0.4401	0.5421
-53.56	124.5	0.1993	0.3345	0.4406
-51.27	124.3	0.1901	0.4349	0.315
64.23	187.6	0.1341	0.4841	0.5242
64.56	187.4	0.1506	0.9606	0.8093
-62.01	118.4	0.2104	0.4525	0.3699
-58.44	117.3	0.2029	0.4389	0.5009

# Loss (initial) = 27693.374647049917
# Loss (final) = 371.01875726623183
# Loss (resample) = 18877.74408559727
