# Loss = 271.5100234585527

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
116.91	41.541	1264.9	6.9978	26.649	870.59	0.32386	30.743	80.988	9.948	0.14268	0.038314	0.6342

# t0	TI	IA	v0	w0
-213.2	546.0	0.07449	0.4436	0.667
-214.7	546.6	0.1064	0.5311	0.8317
-97.13	489.5	0.07935	0.264	0.6184
-98.9	490.1	0.1251	0.3614	0.8609
-150.1	440.9	0.09257	0.263	0.7504
-150.6	441.0	0.1441	0.1918	0.8675
-147.7	359.7	0.07877	0.2301	0.9084
-149.1	360.0	0.1544	0.3465	0.928
-129.8	339.6	0.09071	0.164	0.8083
-131.6	340.2	0.1695	0.109	0.9396
-126.0	320.8	0.07615	0.1612	0.8505
-126.3	321.6	0.1759	0.09337	0.8159
-118.1	314.1	0.06971	0.09175	0.8518
-119.2	315.1	0.1557	0.0692	0.9319
209.3	291.3	0.09364	0.6062	0.5999
-80.27	290.4	0.09118	0.06176	0.9265
-100.0	279.4	0.08301	0.483	0.8178
-101.0	279.9	0.1248	0.04001	0.9111
-103.7	277.5	0.06677	0.524	0.8836
-103.9	278.2	0.1017	0.3058	0.8975
-116.1	267.3	0.09445	0.176	0.842
-115.3	267.8	0.127	0.06996	0.8278
-88.62	261.6	0.0711	0.2731	0.8004
-89.35	262.2	0.07873	0.5344	0.8419
-96.91	253.0	0.06728	0.102	0.8332
-97.03	253.6	0.1066	0.02534	0.8087
-106.7	238.9	0.07881	0.2623	0.9149
-107.4	239.2	0.1195	0.1262	0.8707
-99.48	233.4	0.07116	0.2723	0.8733
-98.91	233.6	0.0943	0.1873	0.7914
-95.51	225.2	0.07207	0.1834	0.8195
-95.4	225.5	0.09141	0.31	0.8828
-81.74	222.8	0.08515	0.1045	0.756
-82.37	222.0	0.05784	0.7786	0.8
-82.53	209.1	0.07224	0.5365	0.7062
-83.62	209.4	0.07521	0.7528	0.8939
-79.12	205.1	0.07379	0.2117	0.7084
-80.64	205.2	0.07242	0.1383	0.7515
-84.65	193.6	0.08426	0.7281	0.7809
-86.95	194.0	0.09337	0.4335	0.849
-72.88	184.5	0.13	0.6539	0.715
-75.91	183.3	0.1409	0.7234	0.8461
-77.64	171.6	0.1535	0.1736	0.5459
-78.89	172.1	0.148	0.3039	0.7671
-55.89	161.5	0.1546	0.3467	0.4067
-55.06	161.1	0.1554	0.8018	0.6322
-66.31	158.9	0.1549	0.229	0.5926
-66.55	159.0	0.1572	0.6884	0.7368
-68.78	143.9	0.175	0.3612	0.5726
-69.34	144.2	0.1771	0.3319	0.4822
-50.84	138.6	0.1799	0.2102	0.3104
-48.31	138.3	0.1824	0.3506	0.1842
-58.37	116.7	0.2078	0.4337	0.4589
-55.48	116.7	0.2087	0.2946	0.3613
-51.29	131.0	0.1849	0.2136	0.1772
-48.57	130.5	0.1904	0.1132	0.1738
-52.5	124.3	0.1961	0.2736	0.1962
-50.65	124.4	0.1914	0.2256	0.1978
65.72	187.1	0.1505	0.3959	0.5268
65.42	186.9	0.1586	0.3664	0.6838
-61.22	118.0	0.2071	0.1966	0.1378
-62.31	118.0	0.2083	0.3707	0.3639

# Loss (initial) = 25942.88662007824
# Loss (final) = 271.5100234585527
# Loss (resample) = 18675.627796467346
