# Loss = 188.16040055129915

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
67.115	8.3617	1245.7	8.1738	62.51	875.43	0.11826	64.089	60.447	9.1087	0.14107	0.021426	0.67232

# t0	TI	IA	v0	w0
-210.7	547.1	0.07646	0.4399	0.9138
-212.1	548.3	0.1578	0.4415	0.9652
-95.03	488.9	0.07225	0.3732	0.8659
-96.33	491.3	0.1957	0.4884	0.9671
-148.4	440.3	0.0918	0.5162	0.9669
-148.5	440.2	0.147	0.4291	0.953
-146.6	358.4	0.08018	0.7103	0.915
-147.0	358.4	0.1239	0.8223	0.9544
-128.8	338.2	0.08463	0.5409	0.8839
-130.9	338.3	0.0812	0.8859	0.9854
-125.4	319.9	0.05805	0.09135	0.9105
-125.6	320.2	0.09793	0.9052	0.9533
-117.7	314.1	0.07238	0.6518	0.8565
-118.5	314.5	0.08333	0.8006	0.9543
209.7	289.6	0.05746	0.6499	0.1854
-78.76	288.8	0.07034	0.7912	0.8353
-99.93	277.5	0.04402	0.8355	0.7777
-99.67	277.9	0.07133	0.8047	0.8821
-103.9	276.3	0.04006	0.6579	0.7819
-104.4	277.0	0.0675	0.6723	0.8838
-116.4	265.9	0.04356	0.1383	0.9361
-115.3	266.2	0.06539	0.8502	0.8925
-89.41	260.6	0.04376	0.724	0.7421
-88.76	260.9	0.06615	0.6805	0.8615
-97.15	251.8	0.04798	0.7396	0.7602
-96.32	252.0	0.07064	0.6014	0.8665
-106.1	237.9	0.05518	0.4203	0.8302
-106.8	238.3	0.07791	0.7138	0.8877
-99.31	233.0	0.06036	0.6193	0.7792
-100.8	233.5	0.08055	0.728	0.8675
-95.1	224.9	0.06866	0.6378	0.7527
-94.87	224.7	0.08313	0.5487	0.8552
-81.83	221.9	0.07197	0.4542	0.7447
-81.17	221.8	0.08544	0.6579	0.7938
-81.47	209.0	0.07955	0.6147	0.6673
-84.19	209.7	0.09368	0.7757	0.8324
-79.71	205.5	0.08409	0.4456	0.6995
-79.5	205.3	0.09635	0.3364	0.6952
-85.48	194.0	0.08854	0.498	0.7157
-87.56	194.5	0.1075	0.3099	0.7716
-72.82	184.0	0.1036	0.76	0.3914
-76.33	184.2	0.1176	0.7419	0.8196
-83.91	172.7	0.118	0.488	0.7371
-84.68	173.2	0.124	0.6748	0.8349
-57.36	161.8	0.1312	0.5032	0.5629
-55.26	161.3	0.1309	0.6836	0.6597
-71.01	160.0	0.1291	0.2528	0.7321
-69.86	159.6	0.1382	0.3425	0.802
-74.14	145.3	0.1533	0.2344	0.6167
-71.38	144.8	0.1568	0.2122	0.6256
-49.35	138.3	0.1605	0.2284	0.4813
-49.59	138.7	0.1619	0.07999	0.6099
-57.7	116.8	0.1978	0.1928	0.5529
-55.01	116.5	0.1999	0.09196	0.5396
-53.65	131.2	0.1623	0.06615	0.5065
-51.29	130.9	0.1695	0.06695	0.5161
-52.41	124.4	0.1814	0.04442	0.562
-51.2	124.7	0.1732	0.08318	0.5239
63.66	188.0	0.1385	0.5225	0.9534
69.17	186.3	0.1548	0.5787	0.9445
-62.25	118.5	0.1987	0.04662	0.4626
-66.33	118.7	0.192	0.1427	0.2308

# Loss (initial) = 24665.513230148612
# Loss (final) = 188.16040055129915
# Loss (resample) = 18651.622529451375
