# Loss = 246.1054038533622

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
71.512	34.798	1249.6	5.947	67.681	868.24	0.40131	5.7556	61.75	9.8668	0.13037	0.04101	0.65168

# t0	TI	IA	v0	w0
-214.5	544.8	0.0542	0.2878	0.8916
-214.5	545.6	0.071	0.1137	0.8281
-98.0	488.3	0.05857	0.6663	0.8213
-98.81	488.9	0.08393	0.03989	0.7971
-150.1	439.8	0.06987	0.5111	0.8809
-151.3	440.5	0.09709	0.3833	0.9203
-148.5	358.2	0.0625	0.4953	0.9611
-148.9	358.6	0.1182	0.2407	0.8844
-130.1	338.0	0.06696	0.3291	0.9249
-130.5	339.2	0.1386	0.4059	0.9219
-126.2	319.8	0.05442	0.9153	0.9265
-126.0	320.6	0.1437	0.4339	0.9151
-118.3	313.6	0.05262	0.9472	0.932
-117.7	314.5	0.1254	0.4462	0.9499
209.0	290.3	0.0622	0.9101	0.4618
-79.21	289.6	0.1047	0.5206	0.9134
-99.45	277.8	0.05497	0.9466	0.8883
-100.7	279.1	0.1124	0.5476	0.9157
-103.3	276.6	0.06812	0.4081	0.9139
-105.2	278.2	0.08878	0.6661	0.9858
-115.2	266.7	0.07141	0.916	0.9336
-115.3	267.2	0.1057	0.687	0.964
-89.02	260.8	0.05131	0.8966	0.9063
-87.77	261.7	0.1213	0.7914	0.9039
-96.67	252.3	0.0586	0.8268	0.8831
-97.22	253.2	0.09124	0.7964	0.9518
-106.2	238.5	0.08317	0.9216	0.9008
-108.2	238.7	0.06595	0.515	0.9851
-100.1	233.5	0.0709	0.6277	0.8881
-100.1	233.6	0.07206	0.7949	0.9453
-94.87	224.8	0.06085	0.8774	0.8693
-96.36	225.1	0.06266	0.8116	0.9486
-81.51	221.7	0.0613	0.5095	0.8731
-81.47	221.7	0.07335	0.9197	0.9218
-82.7	209.0	0.06632	0.6278	0.8234
-83.12	209.2	0.07237	0.9425	0.9098
-78.93	204.8	0.0619	0.9162	0.7779
-80.24	205.6	0.08446	0.5613	0.8075
-85.97	194.0	0.06235	0.7097	0.8281
-85.91	193.9	0.08039	0.7355	0.8563
-74.1	183.9	0.07556	0.5686	0.8272
-76.83	184.2	0.07588	0.8806	0.9291
-79.62	171.5	0.06057	0.383	0.824
-81.7	172.0	0.06114	0.8149	0.9495
-55.09	160.3	0.0462	0.9708	0.701
-55.69	160.8	0.05769	0.9589	0.9024
-68.88	158.4	0.04683	0.9235	0.7788
-69.61	158.8	0.05173	0.9224	0.8674
-72.45	143.9	0.05935	0.9425	0.7347
-71.12	144.0	0.0697	0.3882	0.7685
-51.15	137.9	0.07233	0.6167	0.673
-46.21	137.5	0.08977	0.7635	0.5687
-52.05	115.7	0.1914	0.4096	0.5053
-51.23	115.5	0.2	0.6534	0.5847
-51.65	130.7	0.1022	0.6549	0.5183
-51.96	131.1	0.148	0.7792	0.7063
-52.92	124.0	0.1096	0.6615	0.6062
-49.91	124.1	0.1608	0.7326	0.3401
65.82	186.6	0.06617	0.2694	0.9124
65.42	186.5	0.05328	0.09212	0.9604
-62.14	118.1	0.1826	0.2078	0.5947
-61.63	117.0	0.1766	0.4654	0.4366

# Loss (initial) = 23605.839838390588
# Loss (final) = 246.1054038533622
# Loss (resample) = 13327.348432831459
