# Loss = 273.2984732325712

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
83.056	9.9444	1248.9	4.9869	59.88	866.53	0.081315	34.474	70.557	9.3241	0.13853	0.036971	0.70926

# t0	TI	IA	v0	w0
-212.6	544.9	0.06174	0.3681	0.8775
-213.5	546.5	0.08414	0.06801	0.8629
-97.0	488.0	0.06682	0.8818	0.7396
-99.24	488.9	0.1061	0.07972	0.8376
-149.7	440.1	0.08399	0.2259	0.9029
-149.8	440.8	0.1359	0.1513	0.8665
-146.4	358.6	0.1025	0.1863	0.9284
-148.5	359.6	0.1701	0.2699	0.9444
-129.7	339.2	0.08247	0.2335	0.9611
-129.9	339.8	0.2203	0.09033	0.9474
-125.5	320.8	0.1117	0.3897	0.9437
-125.7	320.7	0.2173	0.03175	0.939
-117.5	314.7	0.08267	0.2727	0.9267
-118.2	315.5	0.2242	0.1104	0.9044
209.4	290.6	0.1069	0.01	0.2454
-79.66	290.7	0.1066	0.2417	0.9769
-99.14	278.6	0.1206	0.3059	0.9038
-100.7	279.5	0.1664	0.01969	0.9587
-102.8	277.3	0.09368	0.2758	0.9117
-104.7	278.5	0.1375	0.4301	0.9719
-115.2	267.5	0.1037	0.1542	0.8588
-114.0	266.8	0.1072	0.8337	0.6794
-88.8	260.3	0.07498	0.5857	0.8885
-88.3	262.5	0.1439	0.445	0.9338
-97.31	253.4	0.1084	0.79	0.8434
-95.93	253.4	0.1294	0.6562	0.9023
-106.7	239.4	0.1035	0.2893	0.8619
-105.5	238.9	0.1406	0.1079	0.8009
-98.99	234.2	0.1318	0.5885	0.9032
-99.69	234.4	0.1393	0.2206	0.9554
-94.07	225.4	0.1096	0.5764	0.8616
-94.92	225.6	0.09788	0.9423	0.7936
-82.14	222.4	0.116	0.775	0.8529
-82.1	222.5	0.1373	0.3827	0.9233
-83.32	209.7	0.06231	0.7763	0.8179
-82.63	209.8	0.1078	0.6204	0.93
-79.24	206.2	0.09187	0.5696	0.8139
-79.63	206.0	0.1061	0.5493	0.7968
-84.14	193.6	0.05452	0.6591	0.7893
-86.37	194.1	0.06173	0.05986	0.8824
-72.41	183.9	0.0792	0.3222	0.7744
-74.52	183.9	0.09657	0.8799	0.7762
-82.6	172.5	0.1262	0.8712	0.6826
-81.22	172.4	0.1353	0.7781	0.7262
-54.22	161.3	0.1425	0.7245	0.6328
-54.39	160.9	0.1475	0.839	0.7531
-67.51	159.6	0.1412	0.7514	0.7086
-67.87	159.6	0.1392	0.7231	0.7373
-71.02	144.4	0.1577	0.6546	0.5155
-70.57	144.2	0.1674	0.5449	0.5331
-49.81	138.4	0.1703	0.4221	0.5169
-47.28	138.2	0.1716	0.3636	0.456
-56.56	116.5	0.2067	0.3894	0.5725
-54.13	116.4	0.2083	0.5669	0.4915
-53.33	131.4	0.1749	0.3838	0.3779
-52.0	131.3	0.1797	0.4642	0.4872
-53.15	124.2	0.1935	0.1426	0.5129
-51.47	124.5	0.1831	0.2268	0.4943
64.58	187.7	0.1281	0.2896	0.8219
65.07	186.9	0.1452	0.224	0.8536
-60.55	118.2	0.2077	0.1083	0.4483
-59.86	117.5	0.2062	0.6907	0.2638

# Loss (initial) = 22930.683620989807
# Loss (final) = 273.2984732325712
# Loss (resample) = 19499.45725800656
