# Loss = 226.59951348593972

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
82.705	33.375	1180.2	5.7457	68.417	871.75	0.40238	5.0548	71.371	9.8194	0.12586	0.043367	0.72327

# t0	TI	IA	v0	w0
-214.5	544.5	0.04688	0.2715	0.8918
-215.6	545.1	0.06232	0.4004	0.8674
-98.29	488.1	0.0527	0.8007	0.7552
-99.45	488.5	0.07089	0.6998	0.7677
-151.1	439.6	0.06145	0.3541	0.9191
-151.9	439.9	0.07963	0.1819	0.9304
-148.2	357.9	0.06344	0.04914	0.9272
-149.3	359.1	0.09973	0.2956	0.8972
-130.7	338.1	0.064	0.04232	0.9122
-131.4	338.5	0.1117	0.1961	0.9005
-126.1	320.3	0.07267	0.01913	0.8815
-127.0	320.6	0.115	0.2485	0.9043
-119.7	314.2	0.05724	0.01807	0.9481
-118.6	314.3	0.1212	0.1059	0.8779
207.9	290.0	0.04989	0.4529	0.1588
-80.36	290.3	0.1069	0.1787	0.9377
-99.5	278.4	0.08146	0.522	0.8781
-100.7	279.3	0.1163	0.3706	0.9431
-102.9	276.9	0.07082	0.2906	0.8947
-103.9	277.7	0.1127	0.1123	0.8952
-116.7	267.2	0.07059	0.3474	0.9354
-115.8	267.4	0.1136	0.183	0.8843
-89.48	261.5	0.05554	0.4828	0.9145
-88.78	262.2	0.1146	0.2757	0.9208
-96.59	252.3	0.06025	0.6898	0.9032
-96.67	253.1	0.1123	0.525	0.924
-106.9	238.5	0.07255	0.3899	0.9515
-106.9	238.9	0.09845	0.3441	0.9459
-99.41	234.1	0.1023	0.09068	0.8688
-99.69	233.9	0.1082	0.09963	0.8997
-95.85	225.1	0.06146	0.4054	0.9123
-95.95	225.3	0.08959	0.2406	0.9385
-81.5	221.9	0.06212	0.195	0.8918
-81.36	222.0	0.07702	0.8287	0.8768
-83.09	209.2	0.05636	0.8524	0.8577
-83.99	209.7	0.07697	0.5135	0.9389
-79.93	205.1	0.04957	0.9113	0.8237
-80.07	205.6	0.0737	0.435	0.8638
-85.35	194.1	0.07731	0.7645	0.8415
-86.87	194.3	0.08545	0.3474	0.8893
-73.49	183.8	0.06464	0.8174	0.8199
-76.11	184.0	0.0699	0.8857	0.9269
-78.28	171.7	0.08771	0.3294	0.7027
-81.0	172.5	0.1048	0.2308	0.8453
-56.0	160.5	0.04716	0.986	0.7118
-55.39	160.8	0.06083	0.8576	0.9182
-69.59	158.6	0.04704	0.942	0.7764
-69.68	159.0	0.05522	0.7771	0.9063
-73.04	144.0	0.05564	0.7871	0.706
-71.07	144.1	0.06938	0.3434	0.7774
-49.91	137.8	0.07262	0.7633	0.6149
-48.43	137.7	0.07163	0.6368	0.549
-52.07	116.0	0.1787	0.6195	0.3436
-54.48	116.7	0.1812	0.2799	0.5676
-51.44	130.5	0.09909	0.4902	0.4674
-49.29	130.3	0.09643	0.8796	0.4442
-49.94	123.2	0.1062	0.7349	0.3665
-49.64	124.2	0.117	0.6738	0.4674
64.88	186.9	0.05754	0.6362	0.9021
66.27	186.4	0.05409	0.5018	0.9182
-62.6	118.0	0.1698	0.3467	0.3226
-62.63	118.0	0.1708	0.5888	0.3666

# Loss (initial) = 25318.729171072297
# Loss (final) = 226.59951348593972
# Loss (resample) = 13723.575636555339
