# Loss = 189.1821438372477

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
77.197	2.6731	1171.2	6.8	97.929	846.73	0.12415	39.027	70.806	9.9517	0.14759	0.01562	0.72493

# t0	TI	IA	v0	w0
-211.8	543.4	0.04906	0.4838	0.902
-212.8	543.4	0.08712	0.5583	0.933
-98.66	488.8	0.05292	0.453	0.8724
-97.74	489.0	0.1057	0.3784	0.9428
-148.3	438.9	0.06303	0.5654	0.9153
-149.3	438.9	0.126	0.3209	0.9719
-145.2	356.7	0.06136	0.5739	0.8896
-147.3	358.6	0.1268	0.6787	0.9664
-130.2	337.6	0.05896	0.5619	0.8738
-130.1	338.5	0.1219	0.6327	0.9683
-126.1	319.8	0.04764	0.6769	0.8593
-125.9	320.5	0.1179	0.5134	0.9396
-119.5	314.4	0.05256	0.6747	0.8642
-117.6	313.8	0.08037	0.5858	0.933
207.9	290.1	0.06144	0.7663	0.02165
-80.7	289.7	0.06913	0.2684	0.8813
-99.9	277.8	0.04963	0.7426	0.7947
-103.5	279.4	0.06435	0.6551	0.91
-100.9	275.6	0.05027	0.7218	0.7593
-102.1	276.3	0.07277	0.6312	0.8763
-118.4	266.8	0.04189	0.1582	0.9201
-116.0	266.4	0.06184	0.6671	0.8944
-90.66	261.1	0.03949	0.7888	0.7832
-92.07	262.0	0.05312	0.54	0.8881
-98.49	252.0	0.03812	0.9338	0.7782
-97.7	252.4	0.05902	0.4183	0.8806
-109.3	238.6	0.0484	0.2509	0.8476
-106.0	238.1	0.07793	0.3363	0.8837
-101.6	233.6	0.05293	0.4263	0.7776
-101.4	233.8	0.08299	0.4973	0.8765
-95.54	225.0	0.07086	0.5719	0.7501
-97.09	225.5	0.09247	0.5087	0.8746
-82.42	222.3	0.07858	0.5425	0.7381
-81.53	221.9	0.09219	0.47	0.8219
-81.38	209.1	0.09047	0.5307	0.6806
-83.48	209.6	0.106	0.3965	0.8579
-79.46	205.4	0.09541	0.6077	0.6864
-81.14	205.8	0.1105	0.303	0.7588
-85.22	193.9	0.1045	0.1473	0.7556
-87.05	194.4	0.122	0.1079	0.7856
-74.19	184.4	0.1191	0.6152	0.6969
-73.78	183.6	0.1277	0.9125	0.6896
-77.54	171.6	0.1273	0.5254	0.7416
-77.49	171.5	0.134	0.4392	0.874
-55.31	161.6	0.1426	0.6769	0.5958
-55.44	161.5	0.1456	0.4361	0.7705
-70.38	160.2	0.1427	0.4148	0.7081
-69.85	159.7	0.1502	0.5294	0.7836
-77.56	145.9	0.164	0.1381	0.6924
-73.24	145.0	0.1721	0.2221	0.6524
-49.66	138.3	0.1755	0.08618	0.6277
-49.44	138.6	0.1747	0.06661	0.6318
-58.34	116.7	0.2099	0.1484	0.6206
-55.76	116.7	0.2107	0.09739	0.5454
-53.67	131.2	0.1779	0.06232	0.5526
-50.89	131.4	0.181	0.09707	0.5846
-52.78	124.4	0.1969	0.1227	0.4963
-51.06	124.3	0.1842	0.1093	0.5447
65.43	187.2	0.1418	0.6956	0.9283
67.03	186.7	0.1543	0.7372	0.9703
-63.28	118.5	0.2137	0.05536	0.532
-64.88	118.5	0.2091	0.1021	0.609

# Loss (initial) = 31229.27853301122
# Loss (final) = 189.1821438372477
# Loss (resample) = 17442.89750920674
