# Loss = 259.34165815566513

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
33.073	48.009	1249.8	5.8955	63.354	867.49	0.41718	10.065	31.127	10.675	0.14388	0.041568	0.44208

# t0	TI	IA	v0	w0
-214.9	544.2	0.05138	0.3417	0.9297
-214.5	545.0	0.0708	0.1525	0.898
-99.16	487.9	0.05402	0.567	0.8954
-99.48	488.8	0.07806	0.2983	0.9033
-150.3	438.9	0.05884	0.0754	0.9243
-150.7	439.8	0.09246	0.1385	0.9259
-148.4	358.2	0.07294	0.1512	0.9371
-148.7	358.2	0.1043	0.2377	0.9424
-131.3	337.3	0.05074	0.1974	0.9706
-131.3	338.4	0.1122	0.306	0.9521
-125.8	319.8	0.06584	0.3031	0.9187
-127.3	320.4	0.1036	0.3147	0.9685
-117.4	313.0	0.057	0.3132	0.927
-119.1	314.8	0.1014	0.08598	0.9529
207.7	289.0	0.0442	0.9075	0.00451
-81.66	289.7	0.06902	0.097	0.9774
-100.8	277.6	0.05257	0.3852	0.9457
-101.3	278.7	0.09799	0.1796	0.9497
-104.3	276.0	0.04596	0.3525	0.9555
-104.0	277.6	0.09257	0.1749	0.9537
-114.4	265.7	0.06463	0.768	0.9237
-115.6	266.9	0.1064	0.1011	0.9531
-88.94	261.4	0.0629	0.4174	0.9193
-90.39	261.9	0.08382	0.2797	0.9672
-96.49	251.4	0.04413	0.8322	0.9215
-96.47	252.8	0.09284	0.2399	0.9479
-107.6	239.1	0.07632	0.7193	0.9373
-106.8	238.2	0.08089	0.593	0.9636
-101.0	234.1	0.07427	0.4089	0.9495
-100.0	234.2	0.1213	0.0639	0.9384
-95.01	224.9	0.06466	0.7897	0.9212
-95.63	225.7	0.1259	0.1466	0.929
-81.95	221.9	0.0729	0.5593	0.9078
-80.79	221.8	0.1046	0.1849	0.9243
-82.39	208.3	0.05125	0.901	0.8997
-83.45	209.2	0.07582	0.7162	0.9536
-78.83	204.6	0.05501	0.9219	0.8854
-80.28	205.5	0.06699	0.8138	0.8973
-85.59	193.0	0.04681	0.9321	0.8994
-86.06	193.7	0.06842	0.8882	0.8924
-72.19	183.2	0.06316	0.9595	0.8931
-76.91	184.1	0.07813	0.528	0.9633
-80.73	172.0	0.08302	0.3084	0.9217
-81.39	172.1	0.08878	0.2566	0.9613
-55.64	160.7	0.06391	0.46	0.8614
-54.5	160.8	0.07431	0.9015	0.8929
-68.89	159.0	0.07572	0.861	0.8588
-68.32	159.1	0.08786	0.9996	0.9181
-72.82	144.8	0.1404	0.935	0.8687
-71.09	144.1	0.1013	0.5611	0.8512
-50.14	138.4	0.1516	0.7009	0.8483
-47.4	137.8	0.1164	0.9163	0.7686
-59.34	116.2	0.1857	0.7405	0.5622
-58.14	116.4	0.1895	0.7328	0.5606
-50.96	130.3	0.1391	0.863	0.7583
-49.12	130.7	0.15	0.8223	0.7898
-52.31	123.9	0.1765	0.7764	0.6185
-47.76	124.1	0.1882	0.8564	0.7428
66.72	187.0	0.104	0.6286	0.9298
67.15	187.0	0.1231	0.5265	0.9335
-64.67	118.6	0.2019	0.5939	0.7087
-64.88	118.0	0.1972	0.8621	0.6265

# Loss (initial) = 24723.52110273277
# Loss (final) = 259.34165815566513
# Loss (resample) = 14725.254062136837
