# Loss = 284.21180114643283

# tsi	tv1m	tv2m	tvp	twm	twp	td	to	tr	xk	uc	uv	ucsi
94.473	5.2669	1259.5	6.892	25.669	852.66	0.12322	45.264	78.459	9.4703	0.14107	0.036964	0.76696

# t0	TI	IA	v0	w0
-211.0	546.7	0.1001	0.6039	0.8813
-212.2	548.7	0.1548	0.4521	0.8954
-96.82	490.6	0.1379	0.319	0.203
-96.28	492.2	0.1888	0.4931	0.8414
-148.1	441.0	0.1376	0.3386	0.9164
-150.3	442.2	0.2131	0.2293	0.9582
-146.6	359.5	0.128	0.281	0.9736
-147.3	360.6	0.1851	0.1036	0.9568
-129.7	340.2	0.133	0.3324	0.97
-129.3	339.0	0.1527	0.3737	0.9559
-125.3	321.5	0.1349	0.4711	0.9374
-125.3	321.6	0.1799	0.3062	0.9192
-117.3	315.0	0.1261	0.3151	0.95
-117.8	315.5	0.1691	0.3501	0.9439
210.6	291.4	0.1403	0.02982	0.5204
-79.55	291.6	0.1291	0.08661	0.9878
-99.46	279.6	0.1306	0.1496	0.8202
-100.4	279.5	0.09638	0.3791	0.9508
-102.8	277.9	0.0983	0.5281	0.7887
-102.9	278.2	0.1522	0.6164	0.9528
-114.9	267.6	0.1204	0.2229	0.9321
-114.6	267.3	0.1081	0.4435	0.9828
-87.46	262.4	0.1281	0.2991	0.6529
-87.96	262.3	0.09908	0.591	0.9263
-96.07	253.1	0.08288	0.5052	0.6986
-97.31	253.6	0.0943	0.6526	0.9576
-108.3	240.2	0.1368	0.8846	0.9076
-107.1	239.1	0.112	0.05007	0.9061
-98.64	234.1	0.09443	0.7219	0.8519
-100.5	234.3	0.112	0.6829	0.9415
-95.21	225.3	0.06832	0.8738	0.7765
-95.23	225.4	0.1037	0.7145	0.9234
-81.47	222.2	0.08003	0.5085	0.6514
-80.7	222.0	0.1018	0.7309	0.7979
-81.97	209.1	0.06309	0.292	0.6806
-83.69	209.9	0.07944	0.539	0.8392
-78.98	204.8	0.08163	0.4069	0.7205
-80.81	205.2	0.08816	0.629	0.5846
-87.14	194.7	0.09218	0.7646	0.7217
-87.61	194.0	0.1153	0.4041	0.8077
-74.22	184.2	0.1228	0.4251	0.6338
-74.66	184.2	0.1205	0.8322	0.7255
-79.13	172.3	0.1257	0.1184	0.7336
-84.54	173.0	0.1408	0.9519	0.3276
-58.13	161.9	0.1394	0.4469	0.3009
-55.12	161.4	0.1439	0.7241	0.6303
-68.14	159.3	0.1401	0.5662	0.5189
-67.36	159.4	0.1424	0.7277	0.5434
-71.37	144.3	0.1619	0.6869	0.3359
-73.08	144.8	0.165	0.3177	0.4891
-50.06	138.2	0.1697	0.3172	0.02196
-47.69	138.3	0.1639	0.08923	0.4196
-57.63	116.6	0.2014	0.1474	0.4509
-50.0	116.1	0.2037	0.3556	0.4803
-51.7	131.2	0.1739	0.2806	0.09002
-52.49	131.6	0.1764	0.04629	0.02874
-53.59	124.5	0.1877	0.1062	0.2187
-50.05	124.5	0.1799	0.1385	0.1966
64.7	187.4	0.1355	0.9638	0.9013
64.69	187.2	0.1416	0.7475	0.8383
-60.9	118.0	0.2075	0.229	0.3128
-61.24	117.7	0.2042	0.17	0.5063

# Loss (initial) = 29067.10489661167
# Loss (final) = 284.21180114643283
# Loss (resample) = 25926.134474732982
