# Loss = 0.009710986781358136

# tsi		tv1m		tv2m		tvp		twm		twp		td		to		tr		xk		uc		uv		ucsi
61.163	131.1	1255.2	10.203	33.378	851.24	0.2672	303.64	54.979	9.8621	0.12705	0.02097	0.63054

# t0		TI		IA		v0		w0
-214.9	544.2	0.03889	0.1474	0.8943
-215.1	545.4	0.06298	0.1245	0.9403
-99.44	487.7	0.03462	0.4375	0.8714
-97.68	487.9	0.05942	0.9152	0.7021
-150.3	438.4	0.03679	0.6035	0.8421
-150.6	438.9	0.05752	0.7909	0.8631
-149.4	357.1	0.04927	0.1112	0.9568
-149.9	357.6	0.06859	0.9774	0.9471
-131.9	337.4	0.05268	0.06346	0.9077
-131.9	337.6	0.07095	0.7254	0.9178
-127.0	319.6	0.05585	0.2175	0.8788
-127.5	319.8	0.07085	0.6737	0.9183
-119.5	313.8	0.05685	0.4291	0.8064
-120.0	313.7	0.07462	0.7773	0.9154
203.6	292.1	0.06966	0.2752	0.4318
-81.05	289.2	0.07589	0.3652	0.7595
-100.2	278.1	0.07156	0.8455	0.5533
-102.2	278.5	0.08274	0.744	0.8431
-103.6	277.1	0.06774	0.5687	0.6961
-104.9	277.0	0.0834	0.5367	0.8498
-114.1	265.9	0.07351	0.9058	0.6924
-116.5	266.7	0.08424	0.6752	0.8911
-88.43	260.6	0.07362	0.326	0.6604
-91.13	262.0	0.08664	0.5563	0.8285
-95.97	252.5	0.07946	0.3388	0.7419
-97.64	252.6	0.08924	0.4889	0.8419
-105.9	238.3	0.08507	0.5002	0.8157
-106.5	238.3	0.09261	0.9206	0.8582
-99.59	233.4	0.08603	0.4159	0.8063
-100.6	233.3	0.09765	0.386	0.8732
-95.73	225.3	0.08992	0.5338	0.766
-96.38	224.9	0.103	0.8963	0.8114
-82.26	222.3	0.09582	0.4561	0.661
-82.55	221.8	0.1017	0.7255	0.7211
-83.35	209.4	0.1017	0.263	0.7362
-85.22	209.8	0.1056	0.695	0.8098
-79.51	205.1	0.1066	0.5715	0.6158
-81.62	205.8	0.1112	0.527	0.657
-86.34	194.4	0.1076	0.5599	0.6985
-88.35	194.7	0.1191	0.1979	0.7853
-73.31	183.8	0.1211	0.5741	0.6153
-76.12	183.9	0.1279	0.8588	0.7787
-79.95	172.1	0.1289	0.6487	0.7484
-81.09	172.4	0.134	0.8067	0.8381
-55.58	161.6	0.1363	0.3399	0.4486
-54.06	161.1	0.14	0.5113	0.577
-67.83	159.3	0.1407	0.5448	0.5515
-69.9	159.7	0.1489	0.7523	0.6833
-73.23	145.1	0.1598	0.4429	0.4468
-67.24	143.8	0.1624	0.1424	0.6125
-50.2	138.3	0.1654	0.3115	0.3009
-45.76	137.9	0.1689	0.2398	0.269
-52.25	115.8	0.2041	0.3458	0.3837
-52.2	116.1	0.205	0.1918	0.3863
-57.63	120.9	0.1477	0.2805	0.6923
-46.27	130.7	0.1795	0.293	0.2261
-51.84	124.1	0.1878	0.1482	0.2143
-48.05	124.1	0.1845	0.191	0.2868
65.03	187.5	0.1423	0.452	0.5111
64.28	187.6	0.1532	0.7443	0.8295
-58.38	117.6	0.2105	0.1737	0.2216
-62.97	117.9	0.1933	0.6791	0.7932
